target_id	length	eff_length	est_counts	tpm
YDL089W	1455	1406	794	24.3895
YDL090C	1296	1247	559	19.3604
YDL091C	1368	1319	611	20.0062
YDL092W	441	392	672	74.0375
YDL093W	2232	2183	1970	38.9745
YDL095W	2454	2405	16616	298.387
YDL097C	1305	1256	4163	143.148
YDL098C	585	536	164	13.2144
YDL099W	1026	977	1081	47.7859
YDL100C	1065	1016	6506	276.56
YDL101C	1542	1493	680	19.6706
YDL102W	3294	3245	2015	26.8181
YDL103C	1434	1385	1723	53.7284
YDL104C	1224	1175	191	7.02043
YDL105W	1209	1160	274	10.2014
YDL106C	1680	1631	930	24.6262
YDL107W	1056	1007	203	8.70633
YDL108W	921	872	481	23.823
YDL109C	1944	1895	479	10.9168
YDL110C	453	404	279	29.8257
YDL111C	798	749	1185	68.329
YDL112W	4311	4262	5212	52.8153
YDL113C	1923	1874	1073	24.7285
YDL114W	927	878	23	1.13136
YDL115C	1062	1013	433	18.4606
YDL116W	2181	2132	2224	45.0522
YDL117W	2658	2609	1763	29.1841
YDL119C	924	875	150	7.40375
YDL120W	525	476	1059	96.0854
YDL121C	450	401	1072	115.457
YDL122W	2430	2381	5629	102.103
YDL123W	423	374	570	65.8221
YDL124W	939	890	6993	339.345
YDL125C	477	428	2621	264.479
YDL126C	2508	2459	24903	437.383
YDL127W	927	878	336	16.5277
YDL128W	1236	1187	2706	98.4567
YDL129W	876	827	340	17.7559
YDL130W	321	272	14614	2320.43
YDL130W-A	261	212	141	28.7244
YDL131W	1323	1274	4014.82	136.102
YDL132W	2448	2399	2941	52.946
YDL133C-A	78	29	126.737	188.744
YDL133W	1314	1265	727	24.8206
YDL134C	1110	1061	2244.79	91.3753
YDL135C	609	560	1293	99.7192
YDL136W	363	314	12271	1687.8
YDL137W	546	497	3335.57	289.856
YDL138W	2292	2243	1114	21.4499
YDL139C	672	623	101	7.00167
YDL140C	5202	5153	22757	190.732
YDL141W	2073	2024	2112	45.0663
YDL142C	852	803	355	19.0933
YDL143W	1587	1538	7808	219.256
YDL144C	1071	1022	1007	42.5546
YDL145C	3606	3557	19842	240.918
YDL146W	1476	1427	672	20.3383
YDL147W	1338	1289	4213	141.158
YDL148C	2433	2384	4018	72.7901
YDL149W	2994	2945	760	11.1454
YDL150W	1269	1220	1511	53.4901
YDL153C	1833	1784	1671	40.4529
YDL154W	2706	2657	866	14.0765
YDL155W	1284	1235	922	32.2428
YDL156W	1569	1520	334	9.49011
YDL157C	357	308	908	127.322
YDL159W	1548	1499	648	18.6699
YDL159W-A	132	83	3	1.56103
YDL160C	1521	1472	5889	172.783
YDL160C-A	243	194	84	18.7002
YDL161W	1365	1316	1184	38.8565
YDL164C	2268	2219	1825	35.5201
YDL165W	576	527	851	69.7409
YDL166C	594	545	574	45.4866
YDL167C	2160	2111	1969	40.2834
YDL168W	1161	1112	5438	211.204
YDL169C	672	623	136	9.42799
YDL170W	1587	1538	1040	29.2042
YDL171C	6438	6389	25030	169.198
YDL173W	888	839	1669	85.9138
YDL174C	1764	1715	1618	40.7458
YDL175C	1035	986	402	17.6083
YDL176W	2127	2078	528	10.9738
YDL177C	513	464	166	15.4511
YDL178W	1593	1544	1472	41.1746
YDL179W	915	866	258	12.8668
YDL180W	1644	1595	4609	124.8
YDL181W	258	209	335	69.2256
YDL182W	1287	1238	15028.2	524.269
YDL183C	963	914	911	43.0468
YDL184C	78	29	174.263	259.523
YDL185W	3216	3167	45909	626.063
YDL186W	834	785	42	2.31072
YDL188C	1134	1085	1846.21	73.4885
YDL189W	1374	1325	1649	53.7493
YDL190C	2886	2837	3548	54.0123
YDL191W	363	314	16911	2325.99
YDL192W	546	497	8396.43	729.637
YDL193W	1128	1079	1227	49.1124
YDL194W	2655	2606	412	6.82796
YDL195W	3822	3773	14367	164.455
YDL197C	1578	1529	1146	32.3702
YDL198C	903	854	1596	80.713
YDL199C	2064	2015	482	10.331
YDL200C	567	518	286	23.8454
YDL201W	861	812	1803	95.8977
YDL202W	750	701	639	39.3687
YDL203C	1872	1823	992	23.5014
YDL204W	1182	1133	829	31.6004
YDL205C	984	935	2429	112.198
YDL206W	2289	2240	506	9.75598
YDL207W	1617	1568	756	20.823
YDL208W	471	422	3538	362.088
YDL209C	1020	971	336	14.9447
YDL210W	1716	1667	93	2.40944
YDL211C	1119	1070	135	5.44902
YDL212W	633	584	2690	198.933
YDL213C	678	629	1151	79.0302
YDL214C	2100	2051	317	6.67516
YDL215C	3279	3230	2303	30.7936
YDL216C	1323	1274	226	7.66139
YDL217C	624	575	432	32.4477
YDL218W	954	905	304	14.5075
YDL219W	453	404	463	49.4958
YDL220C	2775	2726	715	11.3279
YDL222C	930	881	168	8.23572
YDL223C	3141	3092	1150	16.063
YDL224C	1950	1901	1816	41.2574
YDL225W	1656	1607	1779	47.8111
YDL226C	1059	1010	2919	124.819
YDL227C	1761	1712	905	22.8304
YDL229W	1842	1793	120997	2914.48
YDL230W	1008	959	423	19.0498
YDL231C	3378	3329	2093	27.1534
YDL232W	111	62	17	11.842
YDL233W	1377	1328	397	12.911
YDL234C	2241	2192	994	19.5846
YDL235C	504	455	857	81.3463
YDL236W	939	890	1976	95.8882
YDL237W	1173	1124	1940	74.5425
YDL238C	1470	1421	369	11.215
YDL239C	2373	2324	535	9.94228
YDL240W	3054	3005	1093	15.7088
YDL241W	372	323	155	20.7251
YDL243C	990	941	2148.12	98.5911
YDL244W	1023	974	26.5709	1.17819
YDL245C	1704	1655	97.2722	2.53839
YDL246C	1074	1025	56.4	2.37642
YDL247W	1830	1781	362.658	8.79432
YDL248W	1152	1103	369.121	14.4531
YDR001C	2256	2207	3396	66.4559
YDR002W	606	557	7289	565.173
YDR003W	633	584	1308	96.7305
YDR003W-A	123	74	239	139.487
YDR004W	1383	1334	575	18.6157
YDR005C	1188	1139	614	23.2816
YDR006C	2706	2657	2777	45.1391
YDR007W	675	626	1017	70.1641
YDR009W	1563	1514	162	4.62123
YDR011W	4506	4457	45388	439.812
YDR012W	1089	1040	25762.6	1069.86
YDR013W	627	578	302	22.5656
YDR014W	1944	1895	310	7.06514
YDR014W-A	489	440	15	1.47234
YDR016C	285	236	89	16.2872
YDR017C	3153	3104	2105	29.2886
YDR018C	1191	1142	54	2.04219
YDR019C	1203	1154	578	21.6317
YDR020C	699	650	248	16.4781
YDR021W	1200	1151	557	20.9001
YDR022C	591	542	171	13.6259
YDR023W	1389	1340	19527	629.36
YDR025W	471	422	21025	2151.75
YDR026C	1713	1664	864	22.4248
YDR027C	2670	2621	1674	27.584
YDR028C	3045	2996	4700	67.7524
YDR030C	1521	1472	205	6.01471
YDR031W	366	317	125	17.0302
YDR032C	597	548	3269	257.634
YDR033W	963	914	17050	805.65
YDR034C	2373	2324	1305	24.2517
YDR034C-A	177	128	25468.9	8593.46
YDR034C-C	1317	1268	1016.89	34.6355
YDR034C-D	5313	5264	2790.73	22.8965
YDR034W-B	156	107	4	1.61452
YDR035W	1113	1064	3606	146.37
YDR036C	1503	1454	2021	60.0303
YDR037W	1776	1727	30261	756.762
YDR038C	3276	3227	3325.45	44.5062
YDR039C	3276	3227	10096.3	135.124
YDR040C	3276	3227	4868.23	65.154
YDR041W	612	563	623	47.7912
YDR042C	603	554	328	25.5701
YDR043C	696	647	854	57.0062
YDR044W	987	938	1219	56.1267
YDR045C	333	284	381	57.9395
YDR046C	1815	1766	9466	231.496
YDR047W	1089	1040	1879	78.03
YDR049W	1899	1850	1007	23.5086
YDR050C	747	698	87457	5411.37
YDR051C	1005	956	736	33.2497
YDR052C	2115	2066	976	20.4027
YDR054C	888	839	1804	92.8631
YDR055W	1335	1286	2705	90.8437
YDR056C	618	569	1265	96.0167
YDR057W	1629	1580	741	20.2549
YDR058C	981	932	221	10.2411
YDR059C	447	398	181	19.641
YDR060W	3078	3029	7968	113.61
YDR061W	1620	1571	1322	36.3432
YDR062W	1686	1637	6470	170.696
YDR063W	450	401	714	76.8993
YDR064W	456	407	38255	4059.4
YDR065W	1098	1049	277	11.4044
YDR066C	591	542	201	16.0164
YDR067C	675	626	315	21.7322
YDR068W	933	884	796	38.8892
YDR069C	2781	2732	1843	29.1349
YDR070C	282	233	53	9.824
YDR071C	576	527	2204	180.621
YDR072C	1584	1535	3043	85.6174
YDR073W	510	461	484	45.3433
YDR074W	2691	2642	4555	74.4602
YDR075W	927	878	415	20.4137
YDR076W	1221	1172	209	7.70171
YDR077W	1017	968	12620	563.057
YDR078C	672	623	132	9.1507
YDR079C-A	219	170	84	21.3402
YDR079W	336	287	153	23.0238
YDR080W	2979	2930	1019	15.0202
YDR081C	2778	2729	1616	25.5744
YDR082W	1485	1436	368	11.0678
YDR083W	1179	1130	1836	70.1718
YDR084C	600	551	751	58.8649
YDR085C	1863	1814	285	6.78541
YDR086C	243	194	1320	293.86
YDR087C	837	788	1300	71.2501
YDR088C	1149	1100	327	12.8388
YDR089W	2610	2561	1431	24.1323
YDR090C	933	884	393	19.2003
YDR091C	1827	1778	6742	163.767
YDR092W	462	413	597	62.4299
YDR093W	4839	4790	8832	79.6328
YDR096W	2685	2636	1188	19.4643
YDR097C	3729	3680	2622	30.7718
YDR098C	753	704	2144	131.529
YDR098C-A	1323	1274	4685.07	158.824
YDR098C-B	5268	5219	43456.5	359.613
YDR099W	822	773	6773.43	378.44
YDR100W	432	383	574	64.7264
YDR101C	1782	1733	4741	118.152
YDR103W	2754	2705	1859	29.6811
YDR104C	3738	3689	944	11.0518
YDR105C	1422	1373	1260	39.634
YDR106W	855	806	77	4.12595
YDR107C	2019	1970	842	18.4593
YDR108W	2097	2048	721	15.2046
YDR109C	2148	2099	751	15.4524
YDR110W	1701	1652	1000	26.1432
YDR111C	1524	1475	768	22.4873
YDR113C	1122	1073	439	17.6699
YDR114C	303	254	2	0.340067
YDR115W	318	269	337	54.1061
YDR116C	858	809	646	34.4868
YDR117C	1698	1649	1145	29.9884
YDR118W	1959	1910	512	11.5772
YDR119W	2307	2258	5469	104.605
YDR119W-A	201	152	11	3.12549
YDR120C	1713	1664	2762	71.6867
YDR121W	591	542	532	42.3917
YDR122W	3195	3146	2744	37.6698
YDR123C	915	866	495	24.6863
YDR124W	975	926	397	18.516
YDR125C	1362	1313	331	10.8876
YDR126W	1011	962	376	16.8803
YDR127W	4767	4718	15375	140.743
YDR128W	3447	3398	2052	26.0809
YDR129C	1929	1880	8132	186.813
YDR130C	876	827	257	13.4213
YDR131C	1671	1622	360	9.58562
YDR132C	1488	1439	3124	93.7602
YDR134C	411	362	1767	210.813
YDR135C	4548	4499	22121	212.352
YDR137W	1992	1943	921	20.4718
YDR138W	2259	2210	1476	28.8445
YDR139C	234	185	278	64.8995
YDR140W	666	617	523	36.6088
YDR141C	5097	5048	4168	35.6596
YDR142C	1128	1079	427	17.0913
YDR143C	1833	1784	2243	54.3004
YDR144C	1791	1742	3341	82.8317
YDR145W	1620	1571	1649.22	45.3389
YDR146C	2130	2081	1064	22.082
YDR147W	1605	1556	764	21.2057
YDR148C	1392	1343	2591	83.322
YDR150W	8247	8198	10994	57.9184
YDR151C	978	929	2148	99.8589
YDR152W	798	749	1689	97.3904
YDR153C	1236	1187	1262	45.9174
YDR155C	489	440	22780	2235.99
YDR156W	414	365	824	97.4996
YDR158W	1098	1049	6412	263.989
YDR159W	3906	3857	1931	21.6223
YDR160W	2559	2510	862	14.8321
YDR161W	1164	1115	1961	75.9576
YDR162C	711	662	350	22.8338
YDR163W	528	479	255	22.9918
YDR164C	2175	2126	1628	33.0719
YDR165W	1335	1286	2782	93.4296
YDR166C	2916	2867	1580	23.8011
YDR167W	621	572	822	62.0646
YDR168W	1521	1472	3084	90.4847
YDR169C	1542	1493	1360	39.3412
YDR169C-A	150	101	20	8.55218
YDR170C	6030	5981	15943	115.124
YDR170W-A	1323	1274	475.818	16.1302
YDR171W	1128	1079	14343	574.099
YDR172W	2058	2009	15236	327.536
YDR173C	1068	1019	588	24.9213
YDR174W	741	692	3501	218.501
YDR175C	960	911	812	38.4952
YDR176W	2109	2060	1380	28.9321
YDR177W	648	599	1808	130.359
YDR178W	546	497	480	41.7113
YDR179C	489	440	137	13.4473
YDR179W-A	1392	1343	334	10.7409
YDR180W	4482	4433	1736	16.913
YDR181C	1446	1397	533	16.4778
YDR182W	1476	1427	2006	60.7121
YDR182W-A	204	155	54	15.0463
YDR183W	693	644	252	16.8999
YDR184C	885	836	937	48.4063
YDR185C	540	491	235	20.6707
YDR186C	2634	2585	2726	45.5443
YDR188W	1641	1592	8907	241.633
YDR189W	2001	1952	2495	55.2025
YDR190C	1392	1343	3675	118.182
YDR191W	1113	1064	206	8.36169
YDR192C	1293	1244	712	24.7188
YDR194C	1995	1946	4209	93.4124
YDR194W-A	153	104	1	0.415274
YDR195W	1602	1553	1588	44.1619
YDR196C	726	677	558	35.597
YDR197W	1170	1121	333	12.8294
YDR198C	1440	1391	487	15.1206
YDR200C	1815	1766	856	20.934
YDR201W	498	449	307	29.5298
YDR202C	1056	1007	545	23.3741
YDR204W	1008	959	660	29.7231
YDR205W	2175	2126	1266	25.7181
YDR206W	2655	2606	2980	49.3867
YDR207C	2511	2462	1105	19.384
YDR208W	2340	2291	2307	43.4901
YDR210C-C	1323	1274	410.785	13.9256
YDR210C-D	5268	5219	12435	102.902
YDR210W	228	179	411	99.1647
YDR210W-A	1317	1268	284.686	9.6965
YDR210W-B	5313	5264	1084.56	8.89824
YDR211W	2139	2090	4985	103.012
YDR212W	1680	1631	8061	213.454
YDR213W	2742	2693	1834	29.4125
YDR214W	1053	1004	6789	292.039
YDR216W	3972	3923	7439	81.8964
YDR217C	3930	3881	1948	21.6777
YDR218C	1272	1223	45	1.58911
YDR219C	1398	1349	577	18.4728
YDR221W	2109	2060	1619	33.9428
YDR222W	1248	1199	1927	69.4114
YDR223W	1404	1355	592	18.8691
YDR224C	396	347	5052.52	628.85
YDR225W	399	350	5918.15	730.274
YDR226W	669	620	12402	863.91
YDR227W	4077	4028	2763	29.6251
YDR228C	1881	1832	1277	30.1047
YDR229W	1362	1313	723	23.7816
YDR231C	618	569	452	34.3079
YDR232W	1647	1598	5401	145.971
YDR233C	888	839	8957	461.072
YDR234W	2082	2033	3786	80.4288
YDR235W	1635	1586	635	17.2917
YDR236C	657	608	471	33.4569
YDR237W	879	830	948	49.3286
YDR238C	2922	2873	10400	156.339
YDR239C	2364	2315	1217	22.7043
YDR240C	1479	1430	502	15.1613
YDR242W	1650	1601	714	19.2608
YDR243C	1767	1718	814	20.463
YDR244W	1839	1790	1877	45.2876
YDR245W	1182	1133	2434	92.781
YDR246W	660	611	517	36.5441
YDR246W-A	201	152	24	6.81924
YDR247W	1386	1337	1870	60.4058
YDR248C	582	533	368	29.8187
YDR249C	1122	1073	565	22.7414
YDR251W	2493	2444	2884	50.9639
YDR252W	450	401	110	11.8472
YDR253C	576	527	594	48.6793
YDR254W	1377	1328	635	20.6511
YDR255C	1266	1217	588	20.8668
YDR256C	1548	1499	897	25.844
YDR257C	1485	1436	1193	35.8802
YDR258C	2436	2387	15050	272.303
YDR259C	1152	1103	155	6.0691
YDR260C	513	464	261	24.2935
YDR261C	1689	1640	2576	67.8376
YDR261C-C	1323	1274	0.000822786	2.78924e-05
YDR261C-D	4815	4766	83686.7	758.352
YDR261W-A	1317	1268	46.8416	1.59544
YDR261W-B	5313	5264	3090.97	25.3599
YDR262W	819	770	1206	67.6433
YDR263C	1293	1244	952	33.051
YDR264C	2295	2246	5212	100.222
YDR265W	1014	965	500	22.3775
YDR266C	1920	1871	2161	49.8826
YDR267C	993	944	453	20.725
YDR268W	1140	1091	473	18.7243
YDR270W	3015	2966	1739	25.3219
YDR272W	825	776	904	50.3124
YDR273W	1098	1049	154	6.34036
YDR275W	708	659	410	26.8699
YDR276C	168	119	589	213.765
YDR277C	1302	1253	408	14.063
YDR279W	1053	1004	590	25.3797
YDR280W	918	869	958	47.6117
YDR281C	315	266	40	6.49452
YDR282C	1245	1196	289	10.436
YDR283C	4980	4931	3564	31.2156
YDR284C	870	821	1236	65.0195
YDR285W	2628	2579	369	6.17936
YDR286C	345	296	124	18.0925
YDR287W	879	830	409	21.2821
YDR288W	912	863	404	20.218
YDR289C	1230	1181	757	27.6831
YDR291W	3234	3185	1057	14.3329
YDR292C	1866	1817	2465	58.5909
YDR293C	3753	3704	7389	86.1555
YDR294C	1770	1721	3250	81.5588
YDR295C	2025	1976	1074	23.4739
YDR296W	681	632	686	46.8787
YDR297W	1050	1001	2347	101.262
YDR298C	639	590	1877	137.398
YDR299W	1605	1556	1780	49.4059
YDR300C	1287	1238	2862	99.8429
YDR301W	4074	4025	2851	30.5914
YDR302W	660	611	615	43.4713
YDR303C	2658	2609	2332	38.6032
YDR304C	678	629	3185	218.689
YDR305C	654	605	422	30.1249
YDR306C	1437	1388	627	19.5095
YDR307W	1989	1940	1352	30.0984
YDR308C	423	374	295	34.0658
YDR309C	1152	1103	1322	51.7636
YDR310C	3189	3140	2568	35.3211
YDR311W	1929	1880	1136	26.0969
YDR312W	1362	1313	1006.94	33.1214
YDR313C	861	812	612	32.551
YDR314C	2079	2030	526	11.1907
YDR315C	846	797	167	9.04954
YDR316W	1416	1367	396	12.5111
YDR316W-A	1323	1274	2946.78	99.8958
YDR316W-B	5268	5219	4.94398	0.0409126
YDR317W	1245	1196	209	7.54716
YDR318W	1107	1058	401	16.3692
YDR319C	825	776	323	17.9767
YDR320C	2007	1958	964	21.2634
YDR320C-A	219	170	140	35.567
YDR321W	1146	1097	4339	170.825
YDR322C-A	291	242	381	67.9952
YDR322W	1104	1055	832	34.0596
YDR323C	1548	1499	401	11.5534
YDR324C	2331	2282	2512	47.5414
YDR325W	3108	3059	1147	16.1939
YDR326C	4317	4268	6940	70.2269
YDR328C	585	536	1730	139.396
YDR329C	1326	1277	1006	34.0232
YDR330W	1503	1454	844	25.0695
YDR331W	1236	1187	1412	51.3751
YDR332W	2070	2021	530	11.326
YDR333C	2172	2123	2033	41.3576
YDR334W	4545	4496	2191	21.0467
YDR335W	3675	3626	4149	49.4179
YDR336W	945	896	440	21.2087
YDR337W	861	812	744	39.5718
YDR338C	2088	2039	995	21.0753
YDR339C	570	521	905	75.0204
YDR341C	1824	1775	11422	277.915
YDR342C	1713	1664	2589.37	67.2061
YDR343C	1713	1664	609.263	15.8132
YDR345C	1704	1655	26186.4	683.356
YDR346C	1446	1397	4915	151.948
YDR347W	966	917	1439	67.7735
YDR348C	1500	1451	1575	46.8793
YDR349C	1791	1742	2403	59.5764
YDR350C	2055	2006	810	17.439
YDR351W	2595	2546	1374	23.3076
YDR352W	954	905	843	40.2298
YDR353W	960	911	21758	1031.5
YDR354W	1143	1094	2471	97.5492
YDR356W	2835	2786	1398	21.6718
YDR357C	369	320	318	42.9186
YDR358W	1674	1625	771	20.4913
YDR359C	2949	2900	1455	21.6687
YDR361C	852	803	1521	81.8054
YDR362C	2019	1970	569	12.4742
YDR363W	1371	1322	272	8.88599
YDR363W-A	270	221	730	142.659
YDR364C	1368	1319	405	13.2611
YDR365C	1887	1838	5563	130.717
YDR365W-A	1323	1274	0.00974597	0.000330388
YDR365W-B	5268	5219	267436	2213.1
YDR366C	399	350	28293.3	3491.28
YDR367W	666	617	916	64.1178
YDR368W	939	890	2178	105.691
YDR369C	2565	2516	505	8.6686
YDR370C	1329	1280	403	13.5976
YDR371W	1536	1487	450	13.0698
YDR372C	1038	989	3227	140.919
YDR373W	573	524	810	66.7609
YDR374C	921	872	14	0.693394
YDR374W-A	270	221	79	15.4384
YDR375C	1371	1322	449	14.6684
YDR376W	1482	1433	709	21.3682
YDR377W	306	257	730	122.676
YDR378C	261	212	420	85.5622
YDR379C-A	240	191	103	23.2901
YDR379W	3030	2981	924	13.3868
YDR380W	1908	1859	2732	63.4702
YDR381C-A	345	296	89	12.9857
YDR381W	681	632	6080	415.485
YDR382W	333	284	27514	4184.12
YDR383C	717	668	288	18.6202
YDR384C	828	779	3404	188.721
YDR385W	2529	2480	146385	2549.26
YDR386W	1899	1850	311	7.26034
YDR387C	1668	1619	1003	26.7561
YDR388W	1449	1400	4998	154.183
YDR389W	1965	1916	1791	40.3709
YDR390C	1911	1862	1313	30.4546
YDR391C	699	650	274	18.2056
YDR392W	1014	965	497	22.2432
YDR393W	1371	1322	735	24.0118
YDR394W	1287	1238	3911	136.438
YDR395W	2835	2786	6966	107.987
YDR397C	441	392	582	64.1217
YDR398W	1932	1883	2890	66.2851
YDR399W	666	617	2182	152.735
YDR400W	1023	974	964	42.7451
YDR402C	1470	1421	187	5.6835
YDR403W	1611	1562	190	5.25341
YDR404C	516	467	968	89.5214
YDR405W	792	743	588	34.1788
YDR406W	4590	4541	3249	30.9006
YDR407C	3870	3821	2966	33.5245
YDR408C	645	596	1345	97.464
YDR409W	2715	2666	1240.84	20.1013
YDR410C	720	671	621	39.9703
YDR411C	1026	977	945	41.774
YDR412W	708	659	588	38.5354
YDR414C	1089	1040	801	33.2635
YDR415C	1125	1076	686	27.5347
YDR416W	2580	2531	940	16.04
YDR418W	498	449	28474.1	2738.87
YDR419W	1899	1850	493	11.5092
YDR420W	5409	5360	3009	24.2452
YDR421W	2853	2804	1235	19.0221
YDR422C	2448	2399	2713	48.8414
YDR423C	1230	1181	1046	38.2516
YDR424C	279	230	425	79.8049
YDR425W	1878	1829	649	15.325
YDR427W	1182	1133	3247	123.772
YDR428C	786	737	598	35.0431
YDR429C	825	776	6408	356.639
YDR430C	2970	2921	2565	37.9249
YDR432W	1245	1196	8600	310.553
YDR434W	1605	1556	2049	56.8723
YDR435C	987	938	577	26.5669
YDR436W	2133	2084	845	17.5117
YDR437W	423	374	51	5.88934
YDR438W	1113	1064	313	12.7049
YDR439W	1044	995	269	11.6761
YDR440W	1749	1700	632	16.056
YDR441C	546	497	730	63.4359
YDR443C	4263	4214	1555	15.9369
YDR444W	2064	2015	665	14.2533
YDR446W	909	860	18	0.903946
YDR447C	411	362	14361.5	1713.4
YDR448W	1305	1256	988	33.9731
YDR449C	1323	1274	969	32.849
YDR450W	441	392	20756.3	2286.82
YDR451C	1062	1013	498	21.2319
YDR452W	2025	1976	3287	71.8425
YDR453C	591	542	426	33.9452
YDR454C	564	515	4556	382.072
YDR456W	1902	1853	3051	71.1107
YDR457W	9807	9758	14885	65.8804
YDR458C	1992	1943	1561	34.6975
YDR459C	1125	1076	405	16.2559
YDR460W	966	917	452	21.2881
YDR461C-A	243	194	96	21.3716
YDR461W	111	62	38	26.4704
YDR462W	444	395	303	33.1294
YDR463W	1560	1511	1514	43.2743
YDR464W	4308	4259	2525	25.6048
YDR465C	1239	1190	1558	56.5443
YDR466W	2697	2648	1036	16.897
YDR468C	675	626	383	26.4237
YDR469W	528	479	377	33.9918
YDR470C	1509	1460	768	22.7183
YDR471W	411	362	10370	1237.2
YDR472W	852	803	840	45.1785
YDR473C	1410	1361	409	12.9788
YDR475C	2631	2582	893	14.937
YDR476C	675	626	718	49.5357
YDR477W	1902	1853	2178	50.7634
YDR478W	597	548	189	14.8953
YDR479C	1665	1616	693	18.5208
YDR480W	972	923	440	20.5882
YDR481C	1701	1652	2779	72.6519
YDR482C	408	359	177	21.2935
YDR483W	1329	1280	7826	264.057
YDR484W	1926	1877	607	13.9667
YDR485C	2388	2339	886	16.3596
YDR486C	690	641	644	43.3907
YDR487C	627	578	3106	232.082
YDR488C	1602	1553	470	13.0706
YDR489W	885	836	330	17.0481
YDR490C	2301	2252	990	18.9861
YDR492W	951	902	1247	59.7074
YDR493W	372	323	203	27.1433
YDR494W	1086	1037	629	26.1963
YDR495C	3036	2987	860	12.4346
YDR496C	1971	1922	3905	87.7478
YDR497C	1755	1706	9216	233.309
YDR498C	1152	1103	607	23.7674
YDR499W	2244	2195	603	11.8645
YDR500C	267	218	11867.9	2351.18
YDR501W	1566	1517	488	13.8932
YDR502C	1155	1106	7148.03	279.125
YDR503C	825	776	388	21.5943
YDR504C	384	335	298	38.4184
YDR505C	2526	2477	2366	41.2531
YDR506C	1827	1778	360	8.74458
YDR507C	3429	3380	2823	36.0714
YDR508C	1992	1943	11607.4	258.007
YDR510W	306	257	1937	325.51
YDR511W	402	353	284	34.7466
YDR512C	564	515	216	18.114
YDR513W	432	383	2491	280.895
YDR514C	1452	1403	489	15.0529
YDR515W	1344	1295	898	29.9485
YDR516C	1503	1454	1840	54.654
YDR517W	1119	1070	2206	89.041
YDR518W	1554	1505	1687	48.4113
YDR519W	408	359	530	63.7602
YDR520C	2319	2270	541	10.2929
YDR522C	1509	1460	101	2.9877
YDR523C	1473	1424	285	8.64377
YDR524C	1449	1400	1024	31.5893
YDR524C-B	201	152	7873	2237
YDR524W-C	90	41	5849	6161.21
YDR525W-A	240	191	234	52.9116
YDR527W	1320	1271	1808	61.4358
YDR528W	1272	1223	701	24.7548
YDR529C	384	335	961	123.893
YDR530C	978	929	496	23.0587
YDR531W	1104	1055	1402	57.3937
YDR532C	1158	1109	278	10.8263
YDR533C	714	665	2005	130.215
YDR534C	1587	1538	4403	123.64
YDR536W	1710	1661	196	5.0963
YDR538W	729	680	343	21.7848
YDR539W	1512	1463	1113	32.8563
YDR540C	540	491	51	4.48598
YDR541C	1035	986	378	16.5571
YDR542W	363	314	8.37102	1.15138
YDR545W	5391	5342	2920.22	23.6092
YEL001C	678	629	2751	188.89
YEL002C	1293	1244	5028	174.559
YEL003W	336	287	596	89.6877
YEL004W	1029	980	326	14.3668
YEL005C	849	800	144	7.77393
YEL006W	1008	959	639	28.7773
YEL007W	2001	1952	1970.95	43.6079
YEL009C	846	797	15660	848.598
YEL011W	2115	2066	1054	22.0333
YEL012W	657	608	295	20.955
YEL013W	1737	1688	4066	104.031
YEL015W	1656	1607	1707	45.8761
YEL016C	1482	1433	831	25.0451
YEL017C-A	132	83	581.242	302.445
YEL017W	1014	965	1014	45.3815
YEL018W	840	791	333	18.1818
YEL019C	804	755	77	4.40466
YEL020C	1683	1634	493	13.0306
YEL020W-A	264	215	480	96.4209
YEL021W	804	755	2	0.114407
YEL022W	4380	4331	5620	56.0424
YEL023C	2049	2000	267	5.76567
YEL024W	648	599	624	44.9911
YEL025C	3567	3518	1450	17.8008
YEL026W	381	332	5176	673.325
YEL027W	483	434	9869	982.091
YEL029C	939	890	477	23.1471
YEL030W	1935	1886	200	4.57991
YEL031W	3648	3599	23913	286.959
YEL032W	2916	2867	5099	76.8114
YEL033W	420	371	13798	1606.24
YEL034W	474	425	27628.9	2807.65
YEL035C	501	452	18	1.7199
YEL036C	1503	1454	2318	68.8521
YEL037C	1197	1148	4065	152.928
YEL038W	684	635	1094	74.4067
YEL039C	342	293	24	3.53763
YEL040W	1404	1355	7009	223.401
YEL041W	1488	1439	223	6.69287
YEL042W	1557	1508	6735	192.888
YEL043W	2871	2822	3987	61.0179
YEL044W	501	452	731	69.8469
YEL046C	1164	1115	15334	593.949
YEL047C	1413	1364	3328	105.375
YEL048C	459	410	213	22.437
YEL049W	363	314	68.5106	9.42315
YEL050C	1182	1133	918	34.993
YEL051W	771	722	3919	234.426
YEL052W	1530	1481	4586	133.736
YEL053C	2202	2153	2591	51.9747
YEL054C	498	449	22112.9	2127
YEL055C	3069	3020	5691	81.3861
YEL056W	1206	1157	1176	43.8978
YEL057C	702	653	105	6.94456
YEL058W	1674	1625	3264	86.7491
YEL059C-A	225	176	33	8.09785
YEL060C	1908	1859	6454	149.94
YEL061C	3003	2954	1343	19.6351
YEL062W	1848	1799	437	10.491
YEL063C	1773	1724	4555	114.109
YEL064C	1443	1394	263	8.14819
YEL065W	1887	1838	5849	137.437
YEL066W	540	491	531.81	46.7782
YEL067C	588	539	61.1897	4.90296
YEL068C	333	284	121	18.4007
YEL069C	1695	1646	168.13	4.41146
YEL070W	1509	1460	53.075	1.57002
YEL071W	1491	1442	12494	374.201
