target_id	length	eff_length	est_counts	tpm
YDL092W	441	392	313	50.2588
YDL093W	2232	2183	949	27.3632
YDL095W	2454	2405	7538	197.286
YDL097C	1305	1256	4547	227.871
YDL098C	585	536	82	9.62949
YDL099W	1026	977	1208	77.8263
YDL100C	1065	1016	3557	220.366
YDL101C	1542	1493	457	19.2668
YDL102W	3294	3245	791	15.3432
YDL103C	1434	1385	1366	62.0805
YDL104C	1224	1175	219	11.7317
YDL105W	1209	1160	273	14.8135
YDL106C	1680	1631	1462	56.4219
YDL107W	1056	1007	337	21.0647
YDL108W	921	872	446	32.1938
YDL109C	1944	1895	763	25.3437
YDL110C	453	404	2110	328.742
YDL111C	798	749	793	66.6416
YDL112W	4311	4262	931	13.7496
YDL113C	1923	1874	2375	79.7716
YDL114W	927	878	26	1.86394
YDL115C	1062	1013	772	47.9692
YDL116W	2181	2132	1921	56.7145
YDL117W	2658	2609	799	19.2764
YDL119C	924	875	233	16.7611
YDL120W	525	476	415	54.8776
YDL121C	450	401	327	51.3284
YDL122W	2430	2381	1642	43.4078
YDL123W	423	374	693	116.631
YDL124W	939	890	9362	662.114
YDL125C	477	428	2468	362.957
YDL126C	2508	2459	24464	626.215
YDL127W	927	878	332	23.8011
YDL128W	1236	1187	2643	140.152
YDL129W	876	827	248	18.8756
YDL130W	321	272	5781.4	1337.88
YDL130W-A	261	212	595	176.659
YDL131W	1323	1274	1687.65	83.3809
YDL132W	2448	2399	2280	59.8217
YDL133C-A	78	29	78.1667	169.659
YDL133W	1314	1265	959	47.718
YDL134C	1110	1061	2927.84	173.694
YDL135C	609	560	1064	119.594
YDL136W	363	314	2827.87	566.872
YDL137W	546	497	2264.41	286.783
YDL138W	2292	2243	1125	31.5702
YDL139C	672	623	191	19.2974
YDL140C	5202	5153	13320	162.704
YDL141W	2073	2024	1434	44.5957
YDL142C	852	803	723	56.6731
YDL143W	1587	1538	4088	167.305
YDL144C	1071	1022	899	55.3685
YDL145C	3606	3557	10046	177.772
YDL146W	1476	1427	1035	45.6531
YDL147W	1338	1289	3779	184.535
YDL148C	2433	2384	906	23.9208
YDL149W	2994	2945	1165	24.8997
YDL150W	1269	1220	521	26.8802
YDL153C	1833	1784	693	24.4508
YDL154W	2706	2657	369	8.74156
YDL155W	1284	1235	825	42.0476
YDL156W	1569	1520	359	14.8664
YDL157C	357	308	222	45.3687
YDL159W	1548	1499	840	35.2721
YDL159W-A	132	83	3	2.27508
YDL160C	1521	1472	7089	303.132
YDL160C-A	243	194	93	30.1742
YDL161W	1365	1316	1266	60.5525
YDL164C	2268	2219	841	23.8557
YDL165W	576	527	603	72.0213
YDL166C	594	545	141	16.2846
YDL167C	2160	2111	300	8.94514
YDL168W	1161	1112	2380	134.718
YDL169C	672	623	409	41.3228
YDL170W	1587	1538	910	37.2425
YDL171C	6438	6389	11123	109.583
YDL173W	888	839	1293	97.0043
YDL174C	1764	1715	3871	142.074
YDL175C	1035	986	553	35.3023
YDL176W	2127	2078	586	17.7503
YDL177C	513	464	88	11.9377
YDL178W	1593	1544	1080	44.0282
YDL179W	915	866	233	16.9353
YDL180W	1644	1595	1809	71.3891
YDL181W	258	209	933	280.989
YDL182W	1287	1238	3316.35	168.614
YDL183C	963	914	410	28.2353
YDL184C	78	29	55.8333	121.185
YDL185W	3216	3167	29417	584.662
YDL186W	834	785	185	14.8339
YDL188C	1134	1085	1213.16	70.3792
YDL189W	1374	1325	857	40.7117
YDL190C	2886	2837	2750	61.0137
YDL191W	363	314	5811.13	1164.89
YDL192W	546	497	2544.59	322.267
YDL193W	1128	1079	1055	61.5439
YDL194W	2655	2606	1512	36.5201
YDL195W	3822	3773	11216	187.114
YDL197C	1578	1529	1413	58.1686
YDL198C	903	854	791	58.3006
YDL199C	2064	2015	1295	40.4528
YDL200C	567	518	222	26.976
YDL201W	861	812	335	25.9683
YDL202W	750	701	464	41.6633
YDL203C	1872	1823	888	30.6606
YDL204W	1182	1133	2578	143.221
YDL205C	984	935	1009	67.9256
YDL206W	2289	2240	1116	31.3596
YDL207W	1617	1568	732	29.3846
YDL208W	471	422	458	68.3136
YDL209C	1020	971	128	8.29746
YDL210W	1716	1667	134	5.05968
YDL211C	1119	1070	169	9.94162
YDL212W	633	584	1012	109.074
YDL213C	678	629	374	37.4262
YDL214C	2100	2051	4625	141.939
YDL215C	3279	3230	8731	170.144
YDL216C	1323	1274	800	39.5253
YDL217C	624	575	318	34.8108
YDL218W	954	905	143	9.94584
YDL219W	453	404	182	28.356
YDL220C	2775	2726	881	20.3425
YDL222C	930	881	2261	161.54
YDL223C	3141	3092	3567	72.6136
YDL224C	1950	1901	1865	61.752
YDL225W	1656	1607	1470	57.5779
YDL226C	1059	1010	1527	95.1638
YDL227C	1761	1712	151	5.55172
YDL229W	1842	1793	51463.9	1806.66
YDL230W	1008	959	627	41.1532
YDL231C	3378	3329	2708	51.2023
YDL232W	111	62	18	18.2741
YDL233W	1377	1328	921	43.6532
YDL234C	2241	2192	3708	106.476
YDL235C	504	455	533	73.7344
YDL236W	939	890	1109	78.4324
YDL237W	1173	1124	1889	105.784
YDL238C	1470	1421	1285	56.9198
YDL239C	2373	2324	992	26.8677
YDL240W	3054	3005	897	18.7889
YDL241W	372	323	97	18.9027
YDL243C	990	941	1137.02	76.0562
YDL244W	1023	974	71.4126	4.61498
YDL245C	1704	1655	443.983	16.8858
YDL246C	1074	1025	43.6667	2.68152
YDL247W	1830	1781	408.424	14.4345
YDL248W	1152	1103	860.001	49.077
YDR001C	2256	2207	8062	229.929
YDR002W	606	557	4250	480.273
YDR003W	633	584	1519	163.719
YDR003W-A	123	74	334	284.099
YDR004W	1383	1334	536	25.2908
YDR005C	1188	1139	1176	64.9887
YDR006C	2706	2657	3181	75.3575
YDR007W	675	626	1017	102.259
YDR009W	1563	1514	628	26.1089
YDR011W	4506	4457	66252	935.644
YDR012W	1089	1040	20735.8	1255
YDR013W	627	578	242	26.3537
YDR014W	1944	1895	475	15.7775
YDR014W-A	489	440	30	4.29164
YDR016C	285	236	116	30.9386
YDR017C	3153	3104	1979	40.1308
YDR018C	1191	1142	338	18.6297
YDR019C	1203	1154	436	23.7813
YDR020C	699	650	109	10.5552
YDR021W	1200	1151	136	7.43734
YDR022C	591	542	185	21.4846
YDR023W	1389	1340	9804	460.524
YDR025W	471	422	3998.29	596.371
YDR026C	1713	1664	931	35.2169
YDR027C	2670	2621	2149	51.6088
YDR028C	3045	2996	5117	107.505
YDR030C	1521	1472	166	7.0983
YDR031W	366	317	162	32.167
YDR032C	597	548	4513	518.369
YDR033W	963	914	7158	492.946
YDR034C	2373	2324	1503	40.7077
YDR034C-A	177	128	15641.7	7691.83
YDR034C-C	1317	1268	2306.03	114.472
YDR034C-D	5313	5264	5227.64	62.5092
YDR034W-B	156	107	23	13.53
YDR035W	1113	1064	3082	182.325
YDR036C	1503	1454	1048	45.3682
YDR037W	1776	1727	9093	331.413
YDR038C	3276	3227	1807.05	35.2472
YDR039C	3276	3227	5368.44	104.714
YDR040C	3276	3227	57528.5	1122.12
YDR041W	612	563	1003	112.136
YDR042C	603	554	98	11.1345
YDR043C	696	647	1040	101.177
YDR044W	987	938	987	66.2321
YDR045C	333	284	112	24.823
YDR046C	1815	1766	2404	85.6837
YDR047W	1089	1040	1759	106.46
YDR049W	1899	1850	854	29.0563
YDR050C	747	698	79641	7181.84
YDR051C	1005	956	533	35.0932
YDR052C	2115	2066	1265	38.5402
YDR054C	888	839	2506	188.007
YDR055W	1335	1286	1503	73.5652
YDR056C	618	569	751	83.0772
YDR057W	1629	1580	722	28.763
YDR058C	981	932	371	25.056
YDR059C	447	398	297	46.9708
YDR060W	3078	3029	940	19.5336
YDR061W	1620	1571	1141	45.7155
YDR062W	1686	1637	2757	106.009
YDR063W	450	401	702	110.191
YDR064W	456	407	10828	1674.59
YDR065W	1098	1049	381	22.8614
YDR066C	591	542	182	21.1362
YDR067C	675	626	406	40.8231
YDR068W	933	884	707	50.3409
YDR069C	2781	2732	2119	48.8208
YDR070C	282	233	839	226.652
YDR071C	576	527	1383	165.183
YDR072C	1584	1535	5156	211.426
YDR073W	510	461	2001	273.212
YDR074W	2691	2642	48589	1157.6
YDR075W	927	878	140	10.0366
YDR076W	1221	1172	194	10.4191
YDR077W	1017	968	27168	1766.59
YDR078C	672	623	136	13.7406
YDR079C-A	219	170	31	11.478
YDR079W	336	287	164	35.968
YDR080W	2979	2930	974	20.924
YDR081C	2778	2729	984	22.6958
YDR082W	1485	1436	308	13.5005
YDR083W	1179	1130	410	22.8381
YDR084C	600	551	652	74.4818
YDR085C	1863	1814	2081	72.2086
YDR086C	243	194	456	147.951
YDR087C	837	788	349	27.8775
YDR088C	1149	1100	495	28.3248
YDR089W	2610	2561	848	20.8421
YDR090C	933	884	405	28.8375
YDR091C	1827	1778	1290	45.668
YDR092W	462	413	512	78.0322
YDR093W	4839	4790	5937	78.0164
YDR096W	2685	2636	6698	159.939
YDR097C	3729	3680	959	16.4031
YDR098C	753	704	944	84.4022
YDR098C-A	1323	1274	5438.09	268.677
YDR098C-B	5268	5219	46888.9	565.505
YDR099W	822	773	6520	530.912
YDR100W	432	383	701	115.206
YDR101C	1782	1733	397	14.4194
YDR103W	2754	2705	1847	42.9788
YDR104C	3738	3689	1244	21.2259
YDR105C	1422	1373	1153	52.8583
YDR106W	855	806	84	6.55992
YDR107C	2019	1970	798	25.4971
YDR108W	2097	2048	708	21.7599
YDR109C	2148	2099	601	18.0225
YDR110W	1701	1652	383	14.5929
YDR111C	1524	1475	2349	100.241
YDR113C	1122	1073	435	25.5178
YDR114C	303	254	9	2.2303
YDR115W	318	269	348	81.4294
YDR116C	858	809	969	75.3927
YDR117C	1698	1649	824	31.4529
YDR118W	1959	1910	607	20.0037
YDR119W	2307	2258	1955	54.4976
YDR119W-A	201	152	198	81.9928
YDR120C	1713	1664	324	12.2559
YDR121W	591	542	189	21.9491
YDR122W	3195	3146	5809	116.224
YDR123C	915	866	366	26.6022
YDR124W	975	926	349	23.7229
YDR125C	1362	1313	326	15.6281
YDR126W	1011	962	147	9.61826
YDR127W	4767	4718	7463	99.5657
YDR128W	3447	3398	2197	40.6969
YDR129C	1929	1880	11891	398.121
YDR130C	876	827	456	34.7067
YDR131C	1671	1622	673	26.1167
YDR132C	1488	1439	1352	59.1385
YDR134C	411	362	6843	1189.85
YDR135C	4548	4499	7659	107.154
YDR137W	1992	1943	1556	50.407
YDR138W	2259	2210	800	22.7852
YDR139C	234	185	135	45.9321
YDR140W	666	617	317	32.3391
YDR141C	5097	5048	2985	37.2202
YDR142C	1128	1079	777	45.3267
YDR143C	1833	1784	1406	49.6072
YDR144C	1791	1742	582	21.0295
YDR145W	1620	1571	1431.87	57.3697
YDR146C	2130	2081	1083	32.7575
YDR147W	1605	1556	427	17.2732
YDR148C	1392	1343	3565	167.085
YDR150W	8247	8198	7664	58.8439
YDR151C	978	929	1727	117.012
YDR152W	798	749	774	65.0449
YDR153C	1236	1187	1617	85.7459
YDR155C	489	440	14565	2083.59
YDR156W	414	365	219	37.7664
YDR158W	1098	1049	3496	209.773
YDR159W	3906	3857	1569	25.6052
YDR160W	2559	2510	820	20.5634
YDR161W	1164	1115	537	30.3147
YDR162C	711	662	307	29.19
YDR163W	528	479	170	22.3392
YDR164C	2175	2126	1274	37.719
YDR165W	1335	1286	592	28.9758
YDR166C	2916	2867	1463	32.1197
YDR167W	621	572	419	46.1076
YDR168W	1521	1472	2657	113.616
YDR169C	1542	1493	2569	108.307
YDR169C-A	150	101	15	9.34812
YDR170C	6030	5981	7002.01	73.6891
YDR170W-A	1323	1274	770.189	38.0524
YDR171W	1128	1079	28652	1671.43
YDR172W	2058	2009	3769	118.087
YDR173C	1068	1019	531	32.8001
YDR174W	741	692	3425	311.536
YDR175C	960	911	792	54.7219
YDR176W	2109	2060	1560	47.6663
YDR177W	648	599	1004	105.502
YDR178W	546	497	1808	228.979
YDR179C	489	440	54	7.72494
YDR179W-A	1392	1343	143	6.70215
YDR180W	4482	4433	649	9.21512
YDR181C	1446	1397	560	25.2317
YDR182W	1476	1427	1337	58.9741
YDR182W-A	204	155	10	4.0609
YDR183W	693	644	157	15.345
YDR184C	885	836	170	12.7996
YDR185C	540	491	134	17.1782
YDR186C	2634	2585	2858	69.5914
YDR188W	1641	1592	5488	216.983
YDR189W	2001	1952	1476	47.5949
YDR190C	1392	1343	1431	67.0684
YDR191W	1113	1064	161	9.52442
YDR192C	1293	1244	537	27.1712
YDR194C	1995	1946	1689	54.6312
YDR194W-A	153	104	1	0.605231
YDR195W	1602	1553	642	26.0206
YDR196C	726	677	729	67.7787
YDR197W	1170	1121	684	38.4065
YDR198C	1440	1391	225	10.1814
YDR200C	1815	1766	872	31.0799
YDR201W	498	449	186	26.0748
YDR202C	1056	1007	1066	66.6319
YDR204W	1008	959	1379	90.5107
YDR205W	2175	2126	858	25.4026
YDR206W	2655	2606	1577	38.09
YDR207C	2511	2462	1625	41.5451
YDR208W	2340	2291	3991	109.651
YDR210C-C	1323	1274	322.812	15.949
YDR210C-D	5268	5219	8403.89	101.356
YDR210W	228	179	249	87.5589
YDR210W-A	1317	1268	483.997	24.0258
YDR210W-B	5313	5264	1294.42	15.4779
YDR211W	2139	2090	1753	52.7946
YDR212W	1680	1631	4670	180.226
YDR213W	2742	2693	1494	34.9195
YDR214W	1053	1004	4051	253.97
YDR216W	3972	3923	18459	296.172
YDR217C	3930	3881	1038	16.8348
YDR218C	1272	1223	45	2.31601
YDR219C	1398	1349	900	41.9938
YDR221W	2109	2060	1242	37.9497
YDR222W	1248	1199	548	28.7684
YDR223W	1404	1355	409	18.9993
YDR224C	396	347	3595.56	652.215
YDR225W	399	350	4786.16	860.742
YDR226W	669	620	3880	393.907
YDR227W	4077	4028	1104	17.2518
YDR228C	1881	1832	1083	37.2098
YDR229W	1362	1313	1151	55.1779
YDR231C	618	569	1173	129.76
YDR232W	1647	1598	4881	192.259
YDR233C	888	839	4582	343.754
YDR234W	2082	2033	1078	33.3761
YDR235W	1635	1586	844	33.496
YDR236C	657	608	311	32.1967
YDR237W	879	830	843	63.9299
YDR238C	2922	2873	6830	149.637
YDR239C	2364	2315	516	14.0298
YDR240C	1479	1430	373	16.4183
YDR242W	1650	1601	660	25.9482
YDR243C	1767	1718	739	27.0754
YDR244W	1839	1790	3500	123.075
YDR245W	1182	1133	1264	70.2217
YDR246W	660	611	647	66.6526
YDR246W-A	201	152	26	10.7667
YDR247W	1386	1337	4864	228.99
YDR248C	582	533	319	37.6719
YDR249C	1122	1073	342	20.0623
YDR251W	2493	2444	4488	115.586
YDR252W	450	401	83	13.0283
YDR253C	576	527	151	18.0352
YDR254W	1377	1328	624	29.5761
YDR255C	1266	1217	1657	85.701
YDR256C	1548	1499	5741	241.068
YDR257C	1485	1436	924	40.5016
YDR258C	2436	2387	14757	389.135
YDR259C	1152	1103	161	9.18765
YDR260C	513	464	242	32.8285
YDR261C	1689	1640	1482	56.8799
YDR261C-C	1323	1274	0.000345004	1.70455e-05
YDR261C-D	4815	4766	212077	2800.87
YDR261W-A	1317	1268	322.654	16.0167
YDR261W-B	5313	5264	6540.84	78.2117
YDR262W	819	770	1134	92.6993
YDR263C	1293	1244	321	16.242
YDR264C	2295	2246	4087	114.538
YDR265W	1014	965	502	32.7439
YDR266C	1920	1871	2186	73.5412
YDR267C	993	944	399	26.6045
YDR268W	1140	1091	465	26.8276
YDR270W	3015	2966	1124	23.8533
YDR272W	825	776	923	74.8676
YDR273W	1098	1049	138	8.28052
YDR275W	708	659	363	34.6717
YDR276C	168	119	841	444.839
YDR277C	1302	1253	4191	210.533
YDR279W	1053	1004	499	31.2839
YDR280W	918	869	599	43.3872
YDR281C	315	266	18	4.25937
YDR282C	1245	1196	476	25.0513
YDR283C	4980	4931	2263	28.8871
YDR284C	870	821	979	75.0574
YDR285W	2628	2579	551	13.4479
YDR286C	345	296	127	27.0064
YDR287W	879	830	639	48.4593
YDR288W	912	863	487	35.52
YDR289C	1230	1181	829	44.1834
YDR291W	3234	3185	1187	23.4582
YDR292C	1866	1817	1439	49.8494
YDR293C	3753	3704	10275	174.608
YDR294C	1770	1721	2994	109.503
YDR295C	2025	1976	863	27.4902
YDR296W	681	632	1171	116.626
YDR297W	1050	1001	3100	194.931
YDR298C	639	590	1961	209.209
YDR299W	1605	1556	235	9.50632
YDR300C	1287	1238	811	41.2339
YDR301W	4074	4025	1915	29.9473
YDR302W	660	611	183	18.8523
YDR303C	2658	2609	1826	44.0535
YDR304C	678	629	2037	203.842
YDR305C	654	605	288	29.9634
YDR306C	1437	1388	1221	55.3707
YDR307W	1989	1940	963	31.2449
YDR308C	423	374	174	29.2841
YDR309C	1152	1103	1037	59.1776
YDR310C	3189	3140	1948	39.0493
YDR311W	1929	1880	1461	48.9155
YDR312W	1362	1313	270.256	12.9558
YDR313C	861	812	746	57.8278
YDR314C	2079	2030	785	24.3404
YDR315C	846	797	140	11.0567
YDR316W	1416	1367	611	28.1337
YDR316W-A	1323	1274	4082.32	201.694
YDR316W-B	5268	5219	0.00143866	1.73511e-05
YDR317W	1245	1196	205	10.7889
YDR318W	1107	1058	460	27.3669
YDR319C	825	776	329	26.6863
YDR320C	2007	1958	1009	32.4364
YDR320C-A	219	170	67	24.8073
YDR321W	1146	1097	1585	90.9446
YDR322C-A	291	242	578	150.337
YDR322W	1104	1055	800	47.73
YDR323C	1548	1499	429	18.014
YDR324C	2331	2282	379	10.4539
YDR325W	3108	3059	591	12.1608
YDR326C	4317	4268	2708	39.9373
YDR328C	585	536	1788	209.97
YDR329C	1326	1277	1632	80.4421
YDR330W	1503	1454	1666	72.1215
YDR331W	1236	1187	838	44.4373
YDR332W	2070	2021	787	24.5111
YDR333C	2172	2123	1507	44.6804
YDR334W	4545	4496	3264	45.696
YDR335W	3675	3626	4542	78.8449
YDR336W	945	896	397	27.8892
YDR337W	861	812	567	43.9523
YDR338C	2088	2039	1287	39.7297
YDR339C	570	521	381	46.0301
YDR341C	1824	1775	3472	123.122
YDR342C	1713	1664	158727	6004.14
YDR343C	1713	1664	33137.6	1253.49
YDR345C	1704	1655	23359.6	888.426
YDR346C	1446	1397	1512	68.1255
YDR347W	966	917	977	67.0625
YDR348C	1500	1451	1140	49.4529
YDR349C	1791	1742	1427	51.562
YDR350C	2055	2006	1376	43.1759
YDR351W	2595	2546	1021	25.2419
YDR352W	954	905	494	34.3584
YDR353W	960	911	11323	782.343
YDR354W	1143	1094	2277	131.009
YDR356W	2835	2786	1354	30.5909
YDR357C	369	320	152	29.8984
YDR358W	1674	1625	2730	105.746
YDR359C	2949	2900	1729	37.5276
YDR361C	852	803	435	34.0979
YDR362C	2019	1970	597	19.0749
YDR363W	1371	1322	619	29.4723
YDR363W-A	270	221	576	164.053
YDR364C	1368	1319	357	17.0364
YDR365C	1887	1838	5657	193.729
YDR365W-A	1323	1274	0.0098057	0.000484466
YDR365W-B	5268	5219	197578	2382.9
YDR366C	399	350	13461.7	2420.94
YDR367W	666	617	500	51.0081
YDR368W	939	890	1820	128.717
YDR369C	2565	2516	656	16.4115
YDR370C	1329	1280	419	20.6043
YDR371W	1536	1487	570	24.1278
YDR372C	1038	989	1518	96.6117
YDR373W	573	524	613	73.6348
YDR374C	921	872	17	1.22712
YDR374W-A	270	221	57	16.2344
YDR375C	1371	1322	585	27.8534
YDR376W	1482	1433	1077	47.3068
YDR377W	306	257	835	204.507
YDR378C	261	212	189	56.1152
YDR379C-A	240	191	256	84.3647
YDR379W	3030	2981	1581	33.3829
YDR380W	1908	1859	12558	425.202
YDR381C-A	345	296	106	22.5407
YDR381W	681	632	4280	426.266
YDR382W	333	284	17860	3958.38
YDR383C	717	668	265	24.9703
YDR384C	828	779	2644	213.638
YDR385W	2529	2480	75023.2	1904.14
YDR386W	1899	1850	352	11.9764
YDR387C	1668	1619	1197	46.5373
YDR388W	1449	1400	5050	227.048
YDR389W	1965	1916	1516	49.8033
YDR390C	1911	1862	1004	33.9397
YDR391C	699	650	619	59.942
YDR392W	1014	965	708	46.1807
YDR393W	1371	1322	748	35.6143
YDR394W	1287	1238	3740	190.154
YDR395W	2835	2786	2129	48.1004
YDR397C	441	392	298	47.8503
YDR398W	1932	1883	582	19.4548
YDR399W	666	617	257	26.2182
YDR400W	1023	974	671	43.3628
YDR402C	1470	1421	152	6.73292
YDR403W	1611	1562	150	6.04456
YDR404C	516	467	747	100.683
YDR405W	792	743	1275	108.013
YDR406W	4590	4541	44452	616.161
YDR407C	3870	3821	1871	30.8213
YDR408C	645	596	1250	132.013
YDR409W	2715	2666	1448	34.1871
YDR410C	720	671	299	28.0481
YDR411C	1026	977	636	40.9748
YDR412W	708	659	149	14.2316
YDR414C	1089	1040	348	21.062
YDR415C	1125	1076	758	44.3416
YDR416W	2580	2531	1173	29.1716
YDR418W	498	449	7883.57	1105.17
YDR419W	1899	1850	560	19.0533
YDR420W	5409	5360	2271	26.669
YDR421W	2853	2804	1813	40.6981
YDR422C	2448	2399	2102	55.1514
YDR423C	1230	1181	1541	82.131
YDR424C	279	230	273	74.7118
YDR425W	1878	1829	1653	56.887
YDR427W	1182	1133	3011	167.277
YDR428C	786	737	265	22.6325
YDR429C	825	776	1725	139.921
YDR430C	2970	2921	1774	38.2275
YDR432W	1245	1196	7655	402.873
YDR434W	1605	1556	1166	47.1675
YDR435C	987	938	1698	113.943
YDR436W	2133	2084	2398	72.4279
YDR437W	423	374	71	11.9493
YDR438W	1113	1064	407	24.0773
YDR439W	1044	995	332	21.0024
YDR440W	1749	1700	418	15.4768
YDR441C	546	497	403	51.0391
YDR443C	4263	4214	1923	28.7236
YDR444W	2064	2015	926	28.9261
YDR446W	909	860	25	1.82977
YDR447C	411	362	2798.22	486.549
YDR448W	1305	1256	547	27.4127
YDR449C	1323	1274	231	11.4129
YDR450W	441	392	4607.94	739.903
YDR451C	1062	1013	225	13.9806
YDR452W	2025	1976	3081	98.1429
YDR453C	591	542	792	91.9772
YDR454C	564	515	1437	175.632
YDR456W	1902	1853	1872	63.5894
YDR457W	9807	9758	5872	37.8773
YDR458C	1992	1943	1433	46.4224
YDR459C	1125	1076	498	29.1321
YDR460W	966	917	657	45.0973
YDR461C-A	243	194	129	41.8545
YDR461W	111	62	29	29.4415
YDR462W	444	395	346	55.1357
YDR463W	1560	1511	1423	59.2781
YDR464W	4308	4259	1225	18.1043
YDR465C	1239	1190	430	22.7445
YDR466W	2697	2648	1374	32.6605
YDR468C	675	626	420	42.2308
YDR469W	528	479	207	27.2013
YDR470C	1509	1460	1035	44.6212
YDR471W	411	362	3509	610.139
YDR472W	852	803	592	46.4045
YDR473C	1410	1361	457	21.1355
YDR475C	2631	2582	2370	57.7758
YDR476C	675	626	1214	122.067
YDR477W	1902	1853	3013	102.348
YDR478W	597	548	170	19.5264
YDR479C	1665	1616	1606	62.5545
YDR480W	972	923	576	39.2803
YDR481C	1701	1652	3519	134.08
YDR482C	408	359	144	25.2477
YDR483W	1329	1280	4563	224.385
YDR484W	1926	1877	693	23.2393
YDR485C	2388	2339	1098	29.5479
YDR486C	690	641	531	52.1424
YDR487C	627	578	1996	217.364
YDR488C	1602	1553	512	20.7517
YDR489W	885	836	316	23.7922
YDR490C	2301	2252	1618	45.2235
YDR492W	951	902	355	24.7729
YDR493W	372	323	157	30.5951
YDR494W	1086	1037	867	52.6253
YDR495C	3036	2987	779	16.4156
YDR496C	1971	1922	706	23.1209
YDR497C	1755	1706	22491	829.82
YDR498C	1152	1103	1295	73.9007
YDR499W	2244	2195	843	24.1739
YDR500C	267	218	2784.15	803.877
YDR501W	1566	1517	425	17.6343
YDR502C	1155	1106	2176.2	123.85
YDR503C	825	776	455	36.9066
YDR504C	384	335	298	55.992
YDR505C	2526	2477	4714	119.789
YDR506C	1827	1778	617	21.8428
YDR507C	3429	3380	1065	19.8329
YDR508C	1992	1943	4924.05	159.516
YDR510W	306	257	1250	306.148
YDR511W	402	353	386	68.8283
YDR512C	564	515	179	21.8776
YDR513W	432	383	3406	559.758
YDR514C	1452	1403	166	7.4474
YDR515W	1344	1295	352	17.1091
YDR516C	1503	1454	19494	843.9
YDR517W	1119	1070	4214	247.893
YDR518W	1554	1505	891	37.2645
YDR519W	408	359	311	54.5281
YDR520C	2319	2270	599	16.6094
YDR522C	1509	1460	117	5.04414
YDR523C	1473	1424	75	3.31517
YDR524C	1449	1400	707	31.7867
YDR524C-B	201	152	3289	1361.99
YDR524W-C	90	41	1307	2006.53
YDR525W-A	240	191	716	235.958
YDR527W	1320	1271	730	36.1519
YDR528W	1272	1223	221	11.3742
YDR529C	384	335	1649	309.835
YDR530C	978	929	1402	94.9919
YDR531W	1104	1055	908	54.1736
YDR532C	1158	1109	472	26.7895
YDR533C	714	665	1214	114.908
YDR534C	1587	1538	1617	66.1771
YDR536W	1710	1661	611	23.154
YDR538W	729	680	476	44.0608
YDR539W	1512	1463	1246	53.6078
YDR540C	540	491	212	27.1774
YDR541C	1035	986	325	20.7473
YDR542W	363	314	6.75703	1.3545
YDR545W	5391	5342	4106.59	48.3874
YEL001C	678	629	709	70.9496
YEL002C	1293	1244	2813	142.332
YEL003W	336	287	203	44.5214
YEL004W	1029	980	319	20.4889
YEL005C	849	800	428	33.675
YEL006W	1008	959	733	48.1105
YEL007W	2001	1952	1752.89	56.5235
YEL009C	846	797	11158	881.216
YEL011W	2115	2066	20577	626.911
YEL012W	657	608	815	84.3739
YEL013W	1737	1688	2937	109.518
YEL015W	1656	1607	1780	69.7202
YEL016C	1482	1433	496	21.7866
YEL017C-A	132	83	181	137.263
YEL017W	1014	965	925	60.3349
YEL018W	840	791	310	24.6683
YEL019C	804	755	76	6.33608
YEL020C	1683	1634	747	28.7755
YEL020W-A	264	215	328	96.0262
YEL021W	804	755	9	0.750326
YEL022W	4380	4331	1953	28.3837
YEL023C	2049	2000	405	12.7462
YEL024W	648	599	2079	218.465
YEL025C	3567	3518	1884	33.7085
YEL026W	381	332	574	108.825
YEL027W	483	434	4007	581.144
YEL029C	939	890	179	12.6595
YEL030W	1935	1886	554	18.4894
YEL031W	3648	3599	9603	167.95
YEL032W	2916	2867	2298	50.4518
YEL033W	420	371	3464	587.703
YEL034W	474	425	10333.9	1530.49
YEL035C	501	452	100	13.9257
YEL036C	1503	1454	1412	61.1258
YEL037C	1197	1148	2502	137.183
YEL038W	684	635	1013	100.413
YEL039C	342	293	463	99.4644
YEL040W	1404	1355	1600	74.325
YEL041W	1488	1439	497	21.7395
YEL042W	1557	1508	1729	72.1685
YEL043W	2871	2822	2242	50.0072
YEL044W	501	452	612	85.225
YEL046C	1164	1115	8436	476.229
YEL047C	1413	1364	2313	106.737
YEL048C	459	410	60	9.21131
YEL049W	363	314	29.4192	5.89733
YEL050C	1182	1133	1141	63.3884
YEL051W	771	722	2025	176.54
YEL052W	1530	1481	4351	184.922
YEL053C	2202	2153	966	28.2415
YEL054C	498	449	6825.43	956.837
YEL055C	3069	3020	2630	54.8155
YEL056W	1206	1157	1765	96.0209
YEL057C	702	653	180	17.3506
YEL058W	1674	1625	2946	114.113
YEL059C-A	225	176	53	18.9547
YEL060C	1908	1859	17514	593.007
YEL061C	3003	2954	1022	21.7768
YEL062W	1848	1799	610	21.3429
YEL063C	1773	1724	2222	81.1262
YEL064C	1443	1394	449	20.2739
YEL065W	1887	1838	2048	70.1356
YEL066W	540	491	404.718	51.883
YEL067C	588	539	116.282	13.5793
YEL068C	333	284	101	22.385
YEL069C	1695	1646	460.563	17.6122
YEL070W	1509	1460	436.232	18.807
YEL071W	1491	1442	3009	131.344
YEL072W	696	647	113	10.9933
YEL073C	324	275	140	32.0442
YEL075C	369	320	62.1605	12.227
YEL076C	651	602	110.243	11.5268
YEL076C-A	651	602	0	0
