target_id	length	eff_length	est_counts	tpm
YDL093W	2232	2183	1019	29.9706
YDL095W	2454	2405	8541	228.018
YDL097C	1305	1256	2903	148.399
YDL098C	585	536	119	14.2547
YDL099W	1026	977	950	62.4315
YDL100C	1065	1016	5146	325.2
YDL101C	1542	1493	586	25.2007
YDL102W	3294	3245	1272	25.1679
YDL103C	1434	1385	1266	58.6892
YDL104C	1224	1175	173	9.45329
YDL105W	1209	1160	255	14.1142
YDL106C	1680	1631	696	27.3987
YDL107W	1056	1007	156	9.94649
YDL108W	921	872	337	24.8135
YDL109C	1944	1895	367	12.4346
YDL110C	453	404	203	32.2619
YDL111C	798	749	804	68.9206
YDL112W	4311	4262	3228	48.6289
YDL113C	1923	1874	874	29.9445
YDL114W	927	878	30	2.19382
YDL115C	1062	1013	314	19.9019
YDL116W	2181	2132	1718	51.7381
YDL117W	2658	2609	1115	27.4394
YDL119C	924	875	134	9.83267
YDL120W	525	476	779	105.076
YDL121C	450	401	719	115.122
YDL122W	2430	2381	3842	103.603
YDL123W	423	374	327	56.1372
YDL124W	939	890	5345	385.596
YDL125C	477	428	2161	324.18
YDL126C	2508	2459	17747	463.384
YDL127W	927	878	177	12.9435
YDL128W	1236	1187	1577	85.3013
YDL129W	876	827	225	17.4683
YDL130W	321	272	9476.41	2236.92
YDL130W-A	261	212	101	30.5886
YDL131W	1323	1274	3145.78	158.538
YDL132W	2448	2399	2349	62.8677
YDL133C-A	78	29	42	92.9878
YDL133W	1314	1265	514	26.0884
YDL134C	1110	1061	1578.73	95.5362
YDL135C	609	560	981	112.475
YDL136W	363	314	8343.87	1706.13
YDL137W	546	497	2286.95	295.444
YDL138W	2292	2243	863	24.7034
YDL139C	672	623	100	10.3059
YDL140C	5202	5153	13777	171.66
YDL141W	2073	2024	1488	47.2027
YDL142C	852	803	240	19.1898
YDL143W	1587	1538	5342	223.009
YDL144C	1071	1022	735	46.1754
YDL145C	3606	3557	13318	240.397
YDL146W	1476	1427	547	24.6115
YDL147W	1338	1289	3469	172.793
YDL148C	2433	2384	2583	69.5653
YDL149W	2994	2945	533	11.6203
YDL150W	1269	1220	1177	61.9429
YDL153C	1833	1784	979	35.234
YDL154W	2706	2657	703	16.9878
YDL155W	1284	1235	686	35.6641
YDL156W	1569	1520	319	13.4748
YDL157C	357	308	608	126.744
YDL159W	1548	1499	540	23.1295
YDL159W-A	132	83	3	2.32069
YDL160C	1521	1472	4132	180.23
YDL160C-A	243	194	55	18.2027
YDL161W	1365	1316	961	46.8859
YDL164C	2268	2219	1060	30.6707
YDL165W	576	527	652	79.4349
YDL166C	594	545	382	45.003
YDL167C	2160	2111	1287	39.144
YDL168W	1161	1112	3626	209.362
YDL169C	672	623	103	10.6151
YDL170W	1587	1538	820	34.232
YDL171C	6438	6389	17739	178.267
YDL173W	888	839	1425	109.05
YDL174C	1764	1715	1125	42.1175
YDL175C	1035	986	374	24.3539
YDL176W	2127	2078	450	13.9041
YDL177C	513	464	124	17.1585
YDL178W	1593	1544	1084	45.0772
YDL179W	915	866	166	12.3074
YDL180W	1644	1595	2898	116.657
YDL181W	258	209	231	70.9644
YDL182W	1287	1238	11283.2	585.177
YDL183C	963	914	720	50.5779
YDL184C	78	29	147	325.457
YDL185W	3216	3167	30718	622.758
YDL186W	834	785	53	4.33492
YDL188C	1134	1085	1317.27	77.9504
YDL189W	1374	1325	1119	54.2237
YDL190C	2886	2837	2466	55.8095
YDL191W	363	314	11451.1	2341.5
YDL192W	546	497	5905.05	762.854
YDL193W	1128	1079	860	51.1743
YDL194W	2655	2606	303	7.46522
YDL195W	3822	3773	8693	147.93
YDL197C	1578	1529	1044	43.8397
YDL198C	903	854	1334	100.293
YDL199C	2064	2015	464	14.7849
YDL200C	567	518	207	25.6576
YDL201W	861	812	1287	101.765
YDL202W	750	701	442	40.4836
YDL203C	1872	1823	638	22.4703
YDL204W	1182	1133	635	35.9847
YDL205C	984	935	1648	113.167
YDL206W	2289	2240	441	12.6405
YDL207W	1617	1568	532	21.7841
YDL208W	471	422	2624	399.233
YDL209C	1020	971	227	15.01
YDL210W	1716	1667	71	2.73462
YDL211C	1119	1070	82	4.92045
YDL212W	633	584	1564	171.949
YDL213C	678	629	897	91.5622
YDL214C	2100	2051	297	9.29748
YDL215C	3279	3230	1666	33.1167
YDL216C	1323	1274	189	9.52504
YDL217C	624	575	266	29.7022
YDL218W	954	905	308	21.8513
YDL219W	453	404	361	57.3721
YDL220C	2775	2726	551	12.9778
YDL222C	930	881	127	9.25555
YDL223C	3141	3092	813	16.8821
YDL224C	1950	1901	1177	39.7529
YDL225W	1656	1607	1398	55.8555
YDL226C	1059	1010	2026	128.793
YDL227C	1761	1712	642	24.0772
YDL229W	1842	1793	77711.1	2782.77
YDL230W	1008	959	294	19.6835
YDL231C	3378	3329	1240	23.9157
YDL232W	111	62	5	5.17789
YDL233W	1377	1328	333	16.0998
YDL234C	2241	2192	732	21.441
YDL235C	504	455	613	86.5015
YDL236W	939	890	1406	101.431
YDL237W	1173	1124	1148	65.5768
YDL238C	1470	1421	356	16.0854
YDL239C	2373	2324	483	13.344
YDL240W	3054	3005	759	16.2171
YDL241W	372	323	131	26.0401
YDL243C	990	941	2028.16	138.385
YDL244W	1023	974	20.8044	1.37142
YDL245C	1704	1655	99.0631	3.84316
YDL246C	1074	1025	0.00383529	0.000240242
YDL247W	1830	1781	187.97	6.77641
YDL248W	1152	1103	206.1	11.9971
YDR001C	2256	2207	2801	81.4864
YDR002W	606	557	5219	601.598
YDR003W	633	584	965	106.094
YDR003W-A	123	74	145	125.809
YDR004W	1383	1334	391	18.819
YDR005C	1188	1139	507	28.5798
YDR006C	2706	2657	1899	45.8889
YDR007W	675	626	713	73.129
YDR009W	1563	1514	171	7.25178
YDR011W	4506	4457	27042	389.557
YDR012W	1089	1040	16841.2	1039.72
YDR013W	627	578	201	22.3276
YDR014W	1944	1895	245	8.30102
YDR014W-A	489	440	14	2.04291
YDR016C	285	236	63	17.1397
YDR017C	3153	3104	1570	32.4753
YDR018C	1191	1142	41	2.30511
YDR019C	1203	1154	486	27.0399
YDR020C	699	650	130	12.8412
YDR021W	1200	1151	385	21.4763
YDR022C	591	542	170	20.1384
YDR023W	1389	1340	13050	625.288
YDR025W	471	422	16024.8	2438.12
YDR026C	1713	1664	660	25.4663
YDR027C	2670	2621	1239	30.3514
YDR028C	3045	2996	3739	80.1287
YDR030C	1521	1472	200	8.72362
YDR031W	366	317	108	21.8745
YDR032C	597	548	2358	276.273
YDR033W	963	914	10099.9	709.488
YDR034C	2373	2324	1057	29.2021
YDR034C-A	177	128	17425.9	8740.97
YDR034C-C	1317	1268	928.139	46.9968
YDR034C-D	5313	5264	2664.79	32.5028
YDR034W-B	156	107	3	1.80016
YDR035W	1113	1064	3062	184.773
YDR036C	1503	1454	1383	61.0706
YDR037W	1776	1727	20374	757.458
YDR038C	3276	3227	1920.43	38.2097
YDR039C	3276	3227	4492.09	89.3767
YDR040C	3276	3227	3335.48	66.3642
YDR041W	612	563	441	50.2927
YDR042C	603	554	237	27.4671
YDR043C	696	647	713	70.7554
YDR044W	987	938	914	62.5631
YDR045C	333	284	276	62.3972
YDR046C	1815	1766	5089	185.019
YDR047W	1089	1040	1225	75.6271
YDR049W	1899	1850	663	23.01
YDR050C	747	698	57679	5305.63
YDR051C	1005	956	528	35.461
YDR052C	2115	2066	764	23.7431
YDR054C	888	839	1504	115.096
YDR055W	1335	1286	1575	78.6347
YDR056C	618	569	757	85.4197
YDR057W	1629	1580	466	18.9367
YDR058C	981	932	176	12.1247
YDR059C	447	398	132	21.2944
YDR060W	3078	3029	5505	116.69
YDR061W	1620	1571	987	40.3381
YDR062W	1686	1637	3559	139.59
YDR063W	450	401	519	83.0993
YDR064W	456	407	26007	4102.71
YDR065W	1098	1049	207	12.6698
YDR066C	591	542	157	18.5984
YDR067C	675	626	255	26.1541
YDR068W	933	884	606	44.0144
YDR069C	2781	2732	1368	32.1499
YDR070C	282	233	82	22.5961
YDR071C	576	527	1552	189.084
YDR072C	1584	1535	1823	76.2523
YDR073W	510	461	349	48.607
YDR074W	2691	2642	4303	104.571
YDR075W	927	878	269	19.6713
YDR076W	1221	1172	159	8.71052
YDR077W	1017	968	6026	399.695
YDR078C	672	623	101	10.409
YDR079C-A	219	170	50	18.8841
YDR079W	336	287	110	24.6085
YDR080W	2979	2930	688	15.0763
YDR081C	2778	2729	1077	25.3388
YDR082W	1485	1436	252	11.2673
YDR083W	1179	1130	1248	70.9105
YDR084C	600	551	446	51.9706
YDR085C	1863	1814	242	8.5655
YDR086C	243	194	987	326.656
YDR087C	837	788	940	76.5907
YDR088C	1149	1100	231	13.4832
YDR089W	2610	2561	1166	29.2323
YDR090C	933	884	211	15.3252
YDR091C	1827	1778	4025	145.348
YDR092W	462	413	510	79.2857
YDR093W	4839	4790	4921	65.9618
YDR096W	2685	2636	1136	27.6699
YDR097C	3729	3680	1867	32.574
YDR098C	753	704	1548	141.18
YDR098C-A	1323	1274	4605.09	232.083
YDR098C-B	5268	5219	31903.4	392.485
YDR099W	822	773	4891	406.249
YDR100W	432	383	360	60.3501
YDR101C	1782	1733	2990	110.776
YDR103W	2754	2705	1104	26.2045
YDR104C	3738	3689	670	11.6611
YDR105C	1422	1373	699	32.6875
YDR106W	855	806	69	5.49653
YDR107C	2019	1970	610	19.881
YDR108W	2097	2048	513	16.0828
YDR109C	2148	2099	479	14.652
YDR110W	1701	1652	677	26.312
YDR111C	1524	1475	698	30.3835
YDR113C	1122	1073	313	18.7292
YDR114C	303	254	1	0.252779
YDR115W	318	269	293	69.9343
YDR116C	858	809	479	38.0156
YDR117C	1698	1649	784	30.526
YDR118W	1959	1910	377	12.6731
YDR119W	2307	2258	2975	84.5936
YDR119W-A	201	152	7	2.95685
YDR120C	1713	1664	1923	74.1994
YDR121W	591	542	359	42.5275
YDR122W	3195	3146	2122	43.3073
YDR123C	915	866	394	29.2114
YDR124W	975	926	327	22.6731
YDR125C	1362	1313	243	11.8827
YDR126W	1011	962	278	18.5543
YDR127W	4767	4718	10815	147.178
YDR128W	3447	3398	1380	26.0754
YDR129C	1929	1880	6170	210.718
YDR130C	876	827	264	20.4962
YDR131C	1671	1622	263	10.4107
YDR132C	1488	1439	2569	114.625
YDR134C	411	362	1893	335.75
YDR135C	4548	4499	13564	193.574
YDR137W	1992	1943	698	23.0652
YDR138W	2259	2210	1055	30.6503
YDR139C	234	185	222	77.047
YDR140W	666	617	422	43.9139
YDR141C	5097	5048	2769	35.2191
YDR142C	1128	1079	324	19.2796
YDR143C	1833	1784	1527	54.9565
YDR144C	1791	1742	2131	78.5434
YDR145W	1620	1571	1225	50.065
YDR146C	2130	2081	829	25.5774
YDR147W	1605	1556	526	21.7045
YDR148C	1392	1343	1789	85.5281
YDR150W	8247	8198	6960	54.51
YDR151C	978	929	1774	122.606
YDR152W	798	749	1330	114.01
YDR153C	1236	1187	1102	59.6081
YDR155C	489	440	18083	2638.71
YDR156W	414	365	613	107.831
YDR158W	1098	1049	3238	198.187
YDR159W	3906	3857	1369	22.7892
YDR160W	2559	2510	554	14.1713
YDR161W	1164	1115	1377	79.2928
YDR162C	711	662	283	27.4475
YDR163W	528	479	225	30.1593
YDR164C	2175	2126	1158	34.972
YDR165W	1335	1286	1908	95.2603
YDR166C	2916	2867	1131	25.3285
YDR167W	621	572	547	61.3997
YDR168W	1521	1472	2271	99.0567
YDR169C	1542	1493	978	42.0585
YDR169C-A	150	101	10	6.35701
YDR170C	6030	5981	10009.1	107.447
YDR170W-A	1323	1274	322.865	16.2714
YDR171W	1128	1079	11716	697.16
YDR172W	2058	2009	9539	304.858
YDR173C	1068	1019	546	34.4027
YDR174W	741	692	2613	242.442
YDR175C	960	911	574	40.4546
YDR176W	2109	2060	935	29.142
YDR177W	648	599	1332	142.775
YDR178W	546	497	255	32.9426
YDR179C	489	440	67	9.7768
YDR179W-A	1392	1343	228	10.9002
YDR180W	4482	4433	1220	17.67
YDR181C	1446	1397	417	19.1652
YDR182W	1476	1427	1156	52.0126
YDR182W-A	204	155	27	11.1842
YDR183W	693	644	189	18.843
YDR184C	885	836	605	46.4648
YDR185C	540	491	204	26.6762
YDR186C	2634	2585	2010	49.9241
YDR188W	1641	1592	5847	235.811
YDR189W	2001	1952	1740	57.2327
YDR190C	1392	1343	2541	121.48
YDR191W	1113	1064	115	6.93954
YDR192C	1293	1244	507	26.1675
YDR194C	1995	1946	2784	91.8546
YDR194W-A	153	104	1	0.617364
YDR195W	1602	1553	1007	41.6325
YDR196C	726	677	328	31.1071
YDR197W	1170	1121	234	13.4025
YDR198C	1440	1391	351	16.2015
YDR200C	1815	1766	709	25.7769
YDR201W	498	449	204	29.1715
YDR202C	1056	1007	442	28.1817
YDR204W	1008	959	517	34.6136
YDR205W	2175	2126	710	21.4422
YDR206W	2655	2606	1960	48.2899
YDR207C	2511	2462	815	21.2542
YDR208W	2340	2291	1618	45.3449
YDR210C-C	1323	1274	6.10557	0.307703
YDR210C-D	5268	5219	8174.42	100.564
YDR210W	228	179	323	115.857
YDR210W-A	1317	1268	178.556	9.04127
YDR210W-B	5313	5264	1030.51	12.5692
YDR211W	2139	2090	3217	98.8279
YDR212W	1680	1631	5704	224.543
YDR213W	2742	2693	1515	36.1203
YDR214W	1053	1004	5318	340.086
YDR216W	3972	3923	5509	90.1631
YDR217C	3930	3881	1493	24.6996
YDR218C	1272	1223	53	2.78243
YDR219C	1398	1349	471	22.4173
YDR221W	2109	2060	1130	35.2197
YDR222W	1248	1199	1202	64.3665
YDR223W	1404	1355	663	31.4159
YDR224C	396	347	3200	592.1
YDR225W	399	350	3526.77	646.97
YDR226W	669	620	8539	884.28
YDR227W	4077	4028	1814	28.9149
YDR228C	1881	1832	1016	35.6076
YDR229W	1362	1313	579	28.3132
YDR231C	618	569	296	33.4006
YDR232W	1647	1598	3581	143.881
YDR233C	888	839	4952	378.96
YDR234W	2082	2033	2546	80.4073
YDR235W	1635	1586	434	17.5696
YDR236C	657	608	296	31.2581
YDR237W	879	830	640	49.5081
YDR238C	2922	2873	7105	158.783
YDR239C	2364	2315	777	21.5499
YDR240C	1479	1430	328	14.7269
YDR242W	1650	1601	608	24.383
YDR243C	1767	1718	652	24.3668
YDR244W	1839	1790	1484	53.2299
YDR245W	1182	1133	1577	89.3668
YDR246W	660	611	322	33.8368
YDR246W-A	201	152	27	11.405
YDR247W	1386	1337	1609	77.2679
YDR248C	582	533	276	33.2473
YDR249C	1122	1073	438	26.2089
YDR251W	2493	2444	2305	60.5542
YDR252W	450	401	91	14.5704
YDR253C	576	527	425	51.7789
YDR254W	1377	1328	482	23.3036
YDR255C	1266	1217	534	28.1725
YDR256C	1548	1499	648	27.7554
YDR257C	1485	1436	944	42.2077
YDR258C	2436	2387	10992	295.664
YDR259C	1152	1103	182	10.5943
YDR260C	513	464	212	29.3354
YDR261C	1689	1640	1725	67.5336
YDR261C-C	1323	1274	0.000805159	4.05776e-05
YDR261C-D	4815	4766	47564.3	640.77
YDR261W-A	1317	1268	481.365	24.3742
YDR261W-B	5313	5264	3133.03	38.2141
YDR262W	819	770	800	66.7074
YDR263C	1293	1244	642	33.1352
YDR264C	2295	2246	2975	85.0456
YDR265W	1014	965	373	24.8174
YDR266C	1920	1871	1583	54.3227
YDR267C	993	944	291	19.7923
YDR268W	1140	1091	336	19.7738
YDR270W	3015	2966	1064	23.0327
YDR272W	825	776	545	45.093
YDR273W	1098	1049	110	6.73274
YDR275W	708	659	272	26.5007
YDR276C	168	119	481	259.521
YDR277C	1302	1253	551	28.2342
YDR279W	1053	1004	441	28.202
YDR280W	918	869	744	54.9703
YDR281C	315	266	45	10.8619
YDR282C	1245	1196	207	11.1126
YDR283C	4980	4931	2540	33.073
YDR284C	870	821	719	56.229
YDR285W	2628	2579	295	7.34421
YDR286C	345	296	86	18.6544
YDR287W	879	830	337	26.0691
YDR288W	912	863	287	21.3524
YDR289C	1230	1181	537.289	29.2101
YDR291W	3234	3185	850	17.135
YDR292C	1866	1817	1670	59.0114
YDR293C	3753	3704	5124	88.8204
YDR294C	1770	1721	1942	72.4508
YDR295C	2025	1976	868	28.2038
YDR296W	681	632	571	58.0088
YDR297W	1050	1001	1519	97.4313
YDR298C	639	590	1142	124.276
YDR299W	1605	1556	1123	46.3388
YDR300C	1287	1238	1993	103.362
YDR301W	4074	4025	2002	31.9354
YDR302W	660	611	398	41.8231
YDR303C	2658	2609	1673	41.1715
YDR304C	678	629	1782	181.9
YDR305C	654	605	336	35.6581
YDR306C	1437	1388	545	25.2105
YDR307W	1989	1940	774	25.6161
YDR308C	423	374	157	26.9527
YDR309C	1152	1103	777	45.2293
YDR310C	3189	3140	1721	35.1905
YDR311W	1929	1880	889	30.3612
YDR312W	1362	1313	748.514	36.6024
YDR313C	861	812	442	34.9495
YDR314C	2079	2030	445	14.0747
YDR315C	846	797	138	11.1172
YDR316W	1416	1367	301	14.1375
YDR316W-A	1323	1274	3487.22	175.746
YDR316W-B	5268	5219	3.57847	0.0440236
YDR317W	1245	1196	205	11.0052
YDR318W	1107	1058	284	17.2348
YDR319C	825	776	227	18.7819
YDR320C	2007	1958	628	20.5931
YDR320C-A	219	170	119	44.9441
YDR321W	1146	1097	3118	182.492
YDR322C-A	291	242	254	67.3896
YDR322W	1104	1055	636	38.7061
YDR323C	1548	1499	275	11.7789
YDR324C	2331	2282	1702	47.8871
YDR325W	3108	3059	888	18.6384
YDR326C	4317	4268	3457	52.0055
YDR328C	585	536	1202	143.984
YDR329C	1326	1277	763	38.3626
YDR330W	1503	1454	671	29.6301
YDR331W	1236	1187	781	42.245
YDR332W	2070	2021	409	12.9937
YDR333C	2172	2123	1474	44.5782
YDR334W	4545	4496	1474	21.0497
YDR335W	3675	3626	2737	48.4643
YDR336W	945	896	274	19.6344
YDR337W	861	812	555	43.8845
YDR338C	2088	2039	640	20.1529
YDR339C	570	521	654	80.5962
YDR341C	1824	1775	7463	269.954
YDR342C	1713	1664	1298.93	50.1197
YDR343C	1713	1664	454.627	17.5419
YDR345C	1704	1655	13344.7	517.709
YDR346C	1446	1397	3687	169.454
YDR347W	966	917	1105	77.3691
YDR348C	1500	1451	1205	53.3205
YDR349C	1791	1742	1354	49.9051
YDR350C	2055	2006	615	19.6842
YDR351W	2595	2546	1000	25.2183
YDR352W	954	905	594	42.1417
YDR353W	960	911	15755	1110.39
YDR354W	1143	1094	1893	111.098
YDR356W	2835	2786	963	22.1932
YDR357C	369	320	224	44.9441
YDR358W	1674	1625	668	26.3935
YDR359C	2949	2900	1035	22.9148
YDR361C	852	803	1052	84.1153
YDR362C	2019	1970	464	15.1226
YDR363W	1371	1322	200	9.71344
YDR363W-A	270	221	478	138.871
YDR364C	1368	1319	334	16.2583
YDR365C	1887	1838	3757	131.241
YDR365W-A	1323	1274	0.00976996	0.000492377
YDR365W-B	5268	5219	198509	2442.12
YDR366C	399	350	20547.1	3769.27
YDR367W	666	617	587	61.084
YDR368W	939	890	1604	115.715
YDR369C	2565	2516	416	10.6159
YDR370C	1329	1280	305	15.2991
YDR371W	1536	1487	317	13.6875
YDR372C	1038	989	2201	142.889
YDR373W	573	524	514	62.9805
YDR374C	921	872	12	0.883567
YDR374W-A	270	221	47	13.6546
YDR375C	1371	1322	363	17.6299
YDR376W	1482	1433	539	24.15
YDR377W	306	257	572	142.902
YDR378C	261	212	300	90.8573
YDR379C-A	240	191	64	21.514
YDR379W	3030	2981	670	14.4307
YDR380W	1908	1859	1967	67.9359
YDR381C-A	345	296	78	16.9191
YDR381W	681	632	5065	514.561
YDR382W	333	284	18823	4255.45
YDR383C	717	668	197	18.935
YDR384C	828	779	1741	143.495
YDR385W	2529	2480	91647.5	2372.7
YDR386W	1899	1850	239	8.2947
YDR387C	1668	1619	600	23.7946
YDR388W	1449	1400	3468	159.047
YDR389W	1965	1916	1294	43.3624
YDR390C	1911	1862	945	32.5857
YDR391C	699	650	198	19.5581
YDR392W	1014	965	443	29.4748
YDR393W	1371	1322	521	25.3035
YDR394W	1287	1238	3058	158.596
YDR395W	2835	2786	4555	104.974
YDR397C	441	392	445	72.8867
YDR398W	1932	1883	1769	60.3187
YDR399W	666	617	1469	152.866
YDR400W	1023	974	721	47.5282
YDR402C	1470	1421	155	7.00345
YDR403W	1611	1562	200	8.22098
YDR404C	516	467	786	108.064
YDR405W	792	743	474	40.9604
YDR406W	4590	4541	1658	23.4427
YDR407C	3870	3821	2168	36.4298
YDR408C	645	596	1055	113.653
YDR409W	2715	2666	927	22.3251
YDR410C	720	671	403	38.5618
YDR411C	1026	977	573	37.656
YDR412W	708	659	503	49.0069
YDR414C	1089	1040	438	27.0405
YDR415C	1125	1076	417	24.8828
YDR416W	2580	2531	702	17.8082
YDR418W	498	449	19156.8	2739.38
YDR419W	1899	1850	353	12.2512
YDR420W	5409	5360	1505	18.0279
YDR421W	2853	2804	907	20.7684
YDR422C	2448	2399	1806	48.335
YDR423C	1230	1181	855	46.4826
YDR424C	279	230	300	83.7468
YDR425W	1878	1829	587	20.6063
YDR427W	1182	1133	2233	126.542
YDR428C	786	737	489	42.6006
YDR429C	825	776	4705	389.289
YDR430C	2970	2921	2017	44.3352
YDR432W	1245	1196	6568	352.595
YDR434W	1605	1556	1162	47.9481
YDR435C	987	938	492	33.6773
YDR436W	2133	2084	560	17.253
YDR437W	423	374	45	7.7253
YDR438W	1113	1064	191	11.5257
YDR439W	1044	995	174	11.228
YDR440W	1749	1700	500	18.8841
YDR441C	546	497	454	58.6508
YDR443C	4263	4214	1168	17.796
YDR444W	2064	2015	480	15.2947
YDR446W	909	860	19	1.4185
YDR447C	411	362	8685.44	1540.49
YDR448W	1305	1256	707	36.1414
YDR449C	1323	1274	593	29.8855
YDR450W	441	392	14177	2322.05
YDR451C	1062	1013	418	26.4936
YDR452W	2025	1976	1947	63.2636
YDR453C	591	542	457	54.1367
YDR454C	564	515	2860	356.561
YDR456W	1902	1853	1647	57.068
YDR457W	9807	9758	9835	64.7125
YDR458C	1992	1943	888	29.3437
YDR459C	1125	1076	274	16.3498
YDR460W	966	917	316	22.1255
YDR461C-A	243	194	78	25.8147
YDR461W	111	62	27	27.9606
YDR462W	444	395	293	47.6261
YDR463W	1560	1511	922	39.1779
YDR464W	4308	4259	1696	25.5678
YDR465C	1239	1190	1136	61.2923
YDR466W	2697	2648	840	20.3674
YDR468C	675	626	311	31.8978
YDR469W	528	479	310	41.5528
YDR470C	1509	1460	527	23.1757
YDR471W	411	362	6595	1169.72
YDR472W	852	803	573	45.8156
YDR473C	1410	1361	321	15.1433
YDR475C	2631	2582	737	18.3268
YDR476C	675	626	533	54.6673
YDR477W	1902	1853	1644	56.9641
YDR478W	597	548	138	16.1686
YDR479C	1665	1616	538	21.3755
YDR480W	972	923	354	24.625
YDR481C	1701	1652	1853	72.0178
YDR482C	408	359	140	25.0385
YDR483W	1329	1280	4084	204.857
YDR484W	1926	1877	428	14.6404
YDR485C	2388	2339	696	19.1053
YDR486C	690	641	501	50.1827
YDR487C	627	578	2490	276.596
YDR488C	1602	1553	402	16.6199
YDR489W	885	836	247	18.9699
YDR490C	2301	2252	869	24.7757
YDR492W	951	902	685	48.7594
YDR493W	372	323	171	33.9913
YDR494W	1086	1037	519	32.1339
YDR495C	3036	2987	675	14.5092
YDR496C	1971	1922	2775	92.701
YDR497C	1755	1706	5740	216.027
YDR498C	1152	1103	447	26.02
YDR499W	2244	2195	417	12.1976
YDR500C	267	218	8311.98	2448.06
YDR501W	1566	1517	383	16.2102
YDR502C	1155	1106	5456.45	316.76
YDR503C	825	776	318	26.3112
YDR504C	384	335	201	38.5235
YDR505C	2526	2477	1972	51.1158
YDR506C	1827	1778	248	8.9556
YDR507C	3429	3380	1899	36.0731
YDR508C	1992	1943	5233.36	172.935
YDR510W	306	257	1582	395.228
YDR511W	402	353	187	34.0127
YDR512C	564	515	188	23.4383
YDR513W	432	383	1837	307.953
YDR514C	1452	1403	351	16.0629
YDR515W	1344	1295	713	35.3504
YDR516C	1503	1454	1886	83.2821
YDR517W	1119	1070	1549	92.9485
YDR518W	1554	1505	1121	47.8238
YDR519W	408	359	342	61.1655
YDR520C	2319	2270	327	9.24904
YDR522C	1509	1460	69	3.03439
YDR523C	1473	1424	221	9.96453
YDR524C	1449	1400	695	31.8736
YDR524C-B	201	152	5139	2170.75
YDR524W-C	90	41	2315	3625.28
YDR525W-A	240	191	175	58.8274
YDR527W	1320	1271	1347	68.0451
YDR528W	1272	1223	446	23.4144
YDR529C	384	335	633	121.32
YDR530C	978	929	372	25.71
YDR531W	1104	1055	1093	66.5185
YDR532C	1158	1109	226	13.0843
YDR533C	714	665	1607	155.156
YDR534C	1587	1538	1638	68.3805
YDR536W	1710	1661	206	7.96292
YDR538W	729	680	272	25.6823
YDR539W	1512	1463	809	35.5041
YDR540C	540	491	47	6.14598
YDR541C	1035	986	270	17.5817
YDR542W	363	314	9.24925	1.89126
YDR545W	5391	5342	2013.23	24.1972
YEL001C	678	629	1600	163.322
YEL002C	1293	1244	2734	141.108
YEL003W	336	287	426	95.3021
YEL004W	1029	980	190	12.4481
YEL005C	849	800	155	12.4399
YEL006W	1008	959	438	29.3245
YEL007W	2001	1952	1311.94	43.1528
YEL009C	846	797	10016	806.883
YEL011W	2115	2066	1046	32.5069
YEL012W	657	608	248	26.1892
YEL013W	1737	1688	2538	96.537
YEL015W	1656	1607	1369	54.6968
YEL016C	1482	1433	518	23.2091
YEL017C-A	132	83	399.732	309.218
YEL017W	1014	965	698	46.4411
YEL018W	840	791	245	19.8868
YEL019C	804	755	58	4.93237
YEL020C	1683	1634	302	11.8667
YEL020W-A	264	215	348	103.924
YEL021W	804	755	0	0
YEL022W	4380	4331	3620	53.6655
YEL023C	2049	2000	163	5.23278
YEL024W	648	599	444	47.5916
YEL025C	3567	3518	994	18.1412
YEL026W	381	332	3674	710.519
YEL027W	483	434	6179	914.12
YEL029C	939	890	378	27.2695
YEL030W	1935	1886	232	7.89807
YEL031W	3648	3599	12483	222.696
YEL032W	2916	2867	2174	48.6863
YEL033W	420	371	9031	1562.92
YEL034W	474	425	19587.9	2959.19
YEL035C	501	452	26	3.69326
YEL036C	1503	1454	1332.46	58.8391
YEL037C	1197	1148	2796	156.376
YEL038W	684	635	832	84.1248
YEL039C	342	293	25	5.47831
YEL040W	1404	1355	4483	212.424
YEL041W	1488	1439	160	7.13894
YEL042W	1557	1508	3409	145.144
YEL043W	2871	2822	2267	51.5785
YEL044W	501	452	453	64.3479
YEL046C	1164	1115	9824	565.702
YEL047C	1413	1364	2728	128.412
YEL048C	459	410	115	18.009
YEL049W	363	314	40.0255	8.18431
YEL050C	1182	1133	613	34.738
YEL051W	771	722	2765	245.885
YEL052W	1530	1481	3343	144.929
YEL053C	2202	2153	1938	57.7942
YEL054C	498	449	14448.2	2066.05
YEL055C	3069	3020	3938	83.7227
YEL056W	1206	1157	945	52.4413
YEL057C	702	653	97	9.53747
YEL058W	1674	1625	2215	87.5175
YEL059C-A	225	176	34	12.4034
YEL060C	1908	1859	4570	157.838
YEL061C	3003	2954	1035	22.496
YEL062W	1848	1799	315	11.2423
YEL063C	1773	1724	2768	103.087
YEL064C	1443	1394	211	9.71839
YEL065W	1887	1838	3007	105.042
YEL066W	540	491	315.404	41.244
YEL067C	588	539	60.5958	7.21819
YEL068C	333	284	102	23.0598
YEL069C	1695	1646	156.519	6.10535
YEL070W	1509	1460	31.2245	1.37315
YEL071W	1491	1442	10079	448.773
YEL072W	696	647	343	34.038
YEL073C	324	275	45	10.5064
YEL075C	369	320	0.0502383	0.01008
YEL076C	651	602	121.567	12.9656
YEL076C-A	651	602	0	0
YEL077C	3834	3785	459.207	7.78964
YER001W	2289	2240	1401	40.1573
