target_id	length	eff_length	est_counts	tpm
YDL089W	1455	1406	1261	43.7242
YDL090C	1296	1247	1004	39.2517
YDL091C	1368	1319	1833	67.75
YDL092W	441	392	451	56.0896
YDL093W	2232	2183	1514	33.8114
YDL095W	2454	2405	11917	241.57
YDL097C	1305	1256	6116	237.394
YDL098C	585	536	155	14.098
YDL099W	1026	977	1519	75.7975
YDL100C	1065	1016	4461	214.057
YDL101C	1542	1493	642	20.9636
YDL102W	3294	3245	1060	15.9251
YDL103C	1434	1385	1840	64.7679
YDL104C	1224	1175	338	14.024
YDL105W	1209	1160	318	13.3647
YDL106C	1680	1631	2136	63.8468
YDL107W	1056	1007	413	19.9946
YDL108W	921	872	513	28.6809
YDL109C	1944	1895	976	25.1092
YDL110C	453	404	3777	455.782
YDL111C	798	749	1208	78.6279
YDL112W	4311	4262	1167	13.349
YDL113C	1923	1874	4023	104.658
YDL114W	927	878	17	0.943944
YDL115C	1062	1013	1258	60.5428
YDL116W	2181	2132	2861	65.4218
YDL117W	2658	2609	1326	24.7777
YDL119C	924	875	319	17.7736
YDL120W	525	476	783	80.1948
YDL121C	450	401	431	52.3992
YDL122W	2430	2381	2397	49.0795
YDL123W	423	374	770	100.372
YDL124W	939	890	13694	750.122
YDL125C	477	428	3354	382.042
YDL126C	2508	2459	35405	701.936
YDL127W	927	878	513	28.4849
YDL128W	1236	1187	3858	158.454
YDL129W	876	827	299	17.6261
YDL130W	321	272	4020.33	720.583
YDL130W-A	261	212	866	199.147
YDL131W	1323	1274	1932	73.9313
YDL132W	2448	2399	3718	75.5563
YDL133C-A	78	29	60	100.866
YDL133W	1314	1265	1321	50.9101
YDL134C	1110	1061	4333.91	199.139
YDL135C	609	560	1448	126.059
YDL136W	363	314	3121.78	484.69
YDL137W	546	497	3526.01	345.874
YDL138W	2292	2243	1472	31.9941
YDL139C	672	623	194	15.1812
YDL140C	5202	5153	19528	184.752
YDL141W	2073	2024	2105	50.7029
YDL142C	852	803	1088	66.0549
YDL143W	1587	1538	5198	164.768
YDL144C	1071	1022	1279	61.0114
YDL145C	3606	3557	15002	205.616
YDL146W	1476	1427	1570	53.6373
YDL147W	1338	1289	5634	213.086
YDL148C	2433	2384	1105	22.5968
YDL149W	2994	2945	2043	33.8201
YDL150W	1269	1220	512	20.4598
YDL153C	1833	1784	693	18.9378
YDL154W	2706	2657	390	7.15591
YDL155W	1284	1235	1145	45.1991
YDL156W	1569	1520	405	12.9898
YDL157C	357	308	302	47.8022
YDL159W	1548	1499	1162	37.7917
YDL159W-A	132	83	1	0.587372
YDL160C	1521	1472	11012	364.712
YDL160C-A	243	194	133	33.4227
YDL161W	1365	1316	2330	86.3161
YDL164C	2268	2219	1140	25.046
YDL165W	576	527	817	75.5793
YDL166C	594	545	148	13.2391
YDL167C	2160	2111	387	8.93746
YDL168W	1161	1112	3434	150.552
YDL169C	672	623	609	47.6564
YDL170W	1587	1538	1361	43.1413
YDL171C	6438	6389	14734	112.429
YDL173W	888	839	1934	112.379
YDL174C	1764	1715	5891	167.462
YDL175C	1035	986	710	35.1053
YDL176W	2127	2078	891	20.9037
YDL177C	513	464	115	12.0829
YDL178W	1593	1544	1648	52.0357
YDL179W	915	866	299	16.8324
YDL180W	1644	1595	3237	98.9404
YDL181W	258	209	1263	294.611
YDL182W	1287	1238	4661	183.548
YDL183C	963	914	554	29.5498
YDL184C	78	29	60	100.866
YDL185W	3216	3167	41037	631.712
YDL186W	834	785	185	11.4893
YDL188C	1134	1085	1993.09	89.5549
YDL189W	1374	1325	1258	46.2867
YDL190C	2886	2837	4415	75.8688
YDL191W	363	314	6388.22	991.841
YDL192W	546	497	3509.99	344.304
YDL193W	1128	1079	1650	74.5511
YDL194W	2655	2606	2595	48.5461
YDL195W	3822	3773	15483	200.06
YDL197C	1578	1529	2093	66.735
YDL198C	903	854	1005	57.372
YDL199C	2064	2015	2316	56.0345
YDL200C	567	518	355	33.4111
YDL201W	861	812	306	18.372
YDL202W	750	701	664	46.1787
YDL203C	1872	1823	1191	31.8505
YDL204W	1182	1133	5231	225.085
YDL205C	984	935	1244	64.8635
YDL206W	2289	2240	1879	40.895
YDL207W	1617	1568	938	29.1641
YDL208W	471	422	411	47.4811
YDL209C	1020	971	147	7.38057
YDL210W	1716	1667	162	4.73774
YDL211C	1119	1070	169	7.70007
YDL212W	633	584	1523	127.139
YDL213C	678	629	324	25.1123
YDL214C	2100	2051	7464	177.418
YDL215C	3279	3230	17717	267.411
YDL216C	1323	1274	1182	45.2314
YDL217C	624	575	418	35.4405
YDL218W	954	905	167	8.99621
YDL219W	453	404	204	24.6173
YDL220C	2775	2726	1080	19.3148
YDL222C	930	881	6072	336.006
YDL223C	3141	3092	8321	131.198
YDL224C	1950	1901	2898	74.3204
YDL225W	1656	1607	1954	59.2789
YDL226C	1059	1010	2029	97.9382
YDL227C	1761	1712	128	3.645
YDL229W	1842	1793	52774.6	1434.95
YDL230W	1008	959	941	47.8369
YDL231C	3378	3329	3752	54.9466
YDL232W	111	62	8	6.29057
YDL233W	1377	1328	1355	49.7431
YDL234C	2241	2192	5152	114.585
YDL235C	504	455	639	68.467
YDL236W	939	890	1322	72.4158
YDL237W	1173	1124	2570	111.47
YDL238C	1470	1421	1664	57.0888
YDL239C	2373	2324	1436	30.1238
YDL240W	3054	3005	1056	17.1321
YDL241W	372	323	77	11.622
YDL243C	990	941	1781.4	92.2918
YDL244W	1023	974	44.7662	2.24069
YDL245C	1704	1655	402.7	11.8625
YDL246C	1074	1025	149.4	7.10589
YDL247W	1830	1781	431.375	11.8082
YDL248W	1152	1103	1198.79	52.9858
YDR001C	2256	2207	12718	280.936
YDR002W	606	557	5480	479.642
YDR003W	633	584	2772	231.405
YDR003W-A	123	74	399	262.865
YDR004W	1383	1334	764	27.9209
YDR005C	1188	1139	1705	72.9781
YDR006C	2706	2657	4834	88.6965
YDR007W	675	626	1326	103.267
YDR009W	1563	1514	866	27.8858
YDR011W	4506	4457	109545	1198.23
YDR012W	1089	1040	21475.8	1006.72
YDR013W	627	578	277	23.3638
YDR014W	1944	1895	545	14.021
YDR014W-A	489	440	22	2.4376
YDR016C	285	236	173	35.7376
YDR017C	3153	3104	2999	47.1028
YDR018C	1191	1142	563	24.0344
YDR019C	1203	1154	463	19.5599
YDR020C	699	650	116	8.70034
YDR021W	1200	1151	129	5.46394
YDR022C	591	542	254	22.8468
YDR023W	1389	1340	11837	430.654
YDR025W	471	422	4489.49	518.652
YDR026C	1713	1664	1142	33.4583
YDR027C	2670	2621	3268	60.7864
YDR028C	3045	2996	7429	120.887
YDR030C	1521	1472	203	6.72326
YDR031W	366	317	262	40.2934
YDR032C	597	548	6401	569.454
YDR033W	963	914	9060	483.252
YDR034C	2373	2324	2293	48.1016
YDR034C-A	177	128	26303.7	10018.4
YDR034C-C	1317	1268	2607.97	100.271
YDR034C-D	5313	5264	4863.15	45.0395
YDR034W-B	156	107	42	19.1363
YDR035W	1113	1064	4053	185.706
YDR036C	1503	1454	1563	52.4066
YDR037W	1776	1727	10445	294.854
YDR038C	3276	3227	2793.87	42.2085
YDR039C	3276	3227	8338.93	125.98
YDR040C	3276	3227	128008	1933.88
YDR041W	612	563	1499	129.803
YDR042C	603	554	132	11.616
YDR043C	696	647	1467	110.539
YDR044W	987	938	875	45.4775
YDR045C	333	284	148	25.4059
YDR046C	1815	1766	4433	122.377
YDR047W	1089	1040	2702	126.661
YDR049W	1899	1850	1150	30.3052
YDR050C	747	698	76677	5355.52
YDR051C	1005	956	787	40.1336
YDR052C	2115	2066	1648	38.8883
YDR054C	888	839	3762	218.599
YDR055W	1335	1286	2044	77.4875
YDR056C	618	569	1142	97.8465
YDR057W	1629	1580	1001	30.8865
YDR058C	981	932	534	27.933
YDR059C	447	398	478	58.5513
YDR060W	3078	3029	936	15.065
YDR061W	1620	1571	1796	55.7342
YDR062W	1686	1637	4648	138.423
YDR063W	450	401	1083	131.667
YDR064W	456	407	13185	1579.35
YDR065W	1098	1049	519	24.1203
YDR066C	591	542	287	25.8151
YDR067C	675	626	539	41.9765
YDR068W	933	884	886	48.8622
YDR069C	2781	2732	3333	59.4766
YDR070C	282	233	1692	354.027
YDR071C	576	527	1930	178.541
YDR072C	1584	1535	8436	267.929
YDR073W	510	461	2794	295.473
YDR074W	2691	2642	74480	1374.35
YDR075W	927	878	196	10.8831
YDR076W	1221	1172	289	12.0216
YDR077W	1017	968	37999	1913.76
YDR078C	672	623	224	17.5288
YDR079C-A	219	170	64	18.3537
YDR079W	336	287	233	39.5791
YDR080W	2979	2930	1467	24.4092
YDR081C	2778	2729	1351	24.1348
YDR082W	1485	1436	497	16.873
YDR083W	1179	1130	409	17.6456
YDR084C	600	551	986	87.2403
YDR085C	1863	1814	2520	67.7259
YDR086C	243	194	617	155.051
YDR087C	837	788	345	21.3444
YDR088C	1149	1100	753	33.3729
YDR089W	2610	2561	1166	22.1963
YDR090C	933	884	696	38.3839
YDR091C	1827	1778	2097	57.4987
YDR092W	462	413	585	69.0554
YDR093W	4839	4790	8906	90.6439
YDR096W	2685	2636	11234	207.769
YDR097C	3729	3680	1339	17.7388
YDR098C	753	704	1297	89.8171
YDR098C-A	1323	1274	8410.18	321.831
YDR098C-B	5268	5219	63137.8	589.785
YDR099W	822	773	9178.34	578.864
YDR100W	432	383	1214	154.53
YDR101C	1782	1733	449	12.631
YDR103W	2754	2705	2652	47.7967
YDR104C	3738	3689	1810	23.92
YDR105C	1422	1373	2064	73.2876
YDR106W	855	806	121	7.31883
YDR107C	2019	1970	1146	28.3602
YDR108W	2097	2048	876	20.8529
YDR109C	2148	2099	906	21.043
YDR110W	1701	1652	444	13.1028
YDR111C	1524	1475	3034	100.28
YDR113C	1122	1073	661	30.0326
YDR114C	303	254	6	1.15162
YDR115W	318	269	443	80.2866
YDR116C	858	809	1210	72.9169
YDR117C	1698	1649	1195	35.3296
YDR118W	1959	1910	887	22.6403
YDR119W	2307	2258	2987	64.4916
YDR119W-A	201	152	275	88.2025
YDR120C	1713	1664	398	11.6606
YDR121W	591	542	201	18.0796
YDR122W	3195	3146	9301	144.133
YDR123C	915	866	379	21.336
YDR124W	975	926	524	27.5875
YDR125C	1362	1313	480	17.8225
YDR126W	1011	962	230	11.6559
YDR127W	4767	4718	10291	106.339
YDR128W	3447	3398	3140	45.0503
YDR129C	1929	1880	18115	469.756
YDR130C	876	827	601	35.4291
YDR131C	1671	1622	847	25.458
YDR132C	1488	1439	2040	69.1132
YDR134C	411	362	8660	1166.27
YDR135C	4548	4499	12404	134.412
YDR137W	1992	1943	2450	61.4731
YDR138W	2259	2210	1208	26.6481
YDR139C	234	185	158	41.6368
YDR140W	666	617	412	32.5539
YDR141C	5097	5048	4384	42.3392
YDR142C	1128	1079	1198	54.1286
YDR143C	1833	1784	1818	49.681
YDR144C	1791	1742	607	16.9876
YDR145W	1620	1571	2101.16	65.2041
YDR146C	2130	2081	1538	36.031
YDR147W	1605	1556	569	17.8277
YDR148C	1392	1343	5408	196.314
YDR150W	8247	8198	11403	67.8114
YDR151C	978	929	2552	133.923
YDR152W	798	749	787	51.2253
YDR153C	1236	1187	2271	93.2734
YDR155C	489	440	18963	2101.1
YDR156W	414	365	263	35.1281
YDR158W	1098	1049	3201	148.765
YDR159W	3906	3857	2207	27.8962
YDR160W	2559	2510	1396	27.1146
YDR161W	1164	1115	655	28.639
YDR162C	711	662	428	31.5194
YDR163W	528	479	219	22.2895
YDR164C	2175	2126	1729	39.6482
YDR165W	1335	1286	728	27.5983
YDR166C	2916	2867	2065	35.1143
YDR167W	621	572	635	54.1214
YDR168W	1521	1472	3394	112.408
YDR169C	1542	1493	3945	128.819
YDR169C-A	150	101	15	7.24038
YDR170C	6030	5981	10323.2	84.1459
YDR170W-A	1323	1274	769.964	29.4641
YDR171W	1128	1079	38879	1756.65
YDR172W	2058	2009	6599	160.136
YDR173C	1068	1019	684	32.7245
YDR174W	741	692	4000	281.803
YDR175C	960	911	1327	71.014
YDR176W	2109	2060	2225	52.6568
YDR177W	648	599	1528	124.362
YDR178W	546	497	2594	254.452
YDR179C	489	440	49	5.42919
YDR179W-A	1392	1343	186	6.75194
YDR180W	4482	4433	846	9.30388
YDR181C	1446	1397	771	26.906
YDR182W	1476	1427	2136	72.9741
YDR182W-A	204	155	19	5.97604
YDR183W	693	644	255	19.3039
YDR184C	885	836	150	8.74735
YDR185C	540	491	192	19.0639
YDR186C	2634	2585	4143	78.1351
YDR188W	1641	1592	6584	201.622
YDR189W	2001	1952	2161	53.9718
YDR190C	1392	1343	2033	73.7994
YDR191W	1113	1064	183	8.38496
YDR192C	1293	1244	741	29.0395
YDR194C	1995	1946	2518	63.0819
YDR194W-A	153	104	1	0.468768
YDR195W	1602	1553	908	28.504
YDR196C	726	677	1176	84.6857
YDR197W	1170	1121	955	41.5326
YDR198C	1440	1391	309	10.8299
YDR200C	1815	1766	1343	37.0746
YDR201W	498	449	252	27.3619
YDR202C	1056	1007	1607	77.7997
YDR204W	1008	959	2119	107.722
YDR205W	2175	2126	1333	30.5674
YDR206W	2655	2606	2344	43.8505
YDR207C	2511	2462	2089	41.3659
YDR208W	2340	2291	6309	134.254
YDR210C-C	1323	1274	1091.02	41.7499
YDR210C-D	5268	5219	12003.3	112.125
YDR210W	228	179	315	85.7925
YDR210W-A	1317	1268	188.866	7.2615
YDR210W-B	5313	5264	1210.1	11.2072
YDR211W	2139	2090	2044	47.6789
YDR212W	1680	1631	5678	169.72
YDR213W	2742	2693	1974	35.7357
YDR214W	1053	1004	6247	303.34
YDR216W	3972	3923	26132	324.748
YDR217C	3930	3881	1228	15.4258
YDR218C	1272	1223	32	1.2756
YDR219C	1398	1349	1290	46.6197
YDR221W	2109	2060	1751	41.4391
YDR222W	1248	1199	709	28.8283
YDR223W	1404	1355	551	19.8246
YDR224C	396	347	5336	749.684
YDR225W	399	350	5684.3	791.773
YDR226W	669	620	4293	337.568
YDR227W	4077	4028	1448	17.5255
YDR228C	1881	1832	1420	37.7881
YDR229W	1362	1313	1643	61.0049
YDR231C	618	569	1759	150.711
YDR232W	1647	1598	6552	199.889
YDR233C	888	839	6178	358.986
YDR234W	2082	2033	1323	31.7259
YDR235W	1635	1586	1187	36.4871
YDR236C	657	608	487	39.0496
YDR237W	879	830	1378	80.9399
YDR238C	2922	2873	10012	169.894
YDR239C	2364	2315	782	16.4682
YDR240C	1479	1430	519	17.6939
YDR242W	1650	1601	920	28.0148
YDR243C	1767	1718	1078	30.5905
YDR244W	1839	1790	6161	167.799
YDR245W	1182	1133	1740	74.8705
YDR246W	660	611	989	78.9127
YDR246W-A	201	152	40	12.8294
YDR247W	1386	1337	7822	285.219
YDR248C	582	533	488	44.6359
YDR249C	1122	1073	386	17.538
YDR251W	2493	2444	7035	140.331
YDR252W	450	401	85	10.3339
YDR253C	576	527	158	14.6163
YDR254W	1377	1328	1064	39.0603
YDR255C	1266	1217	2400	96.1418
YDR256C	1548	1499	12544	407.968
YDR257C	1485	1436	1123	38.1256
YDR258C	2436	2387	22447	458.456
YDR259C	1152	1103	148	6.54151
YDR260C	513	464	317	33.3068
YDR261C	1689	1640	1951	57.9969
YDR261C-C	1323	1274	0.000202722	7.75754e-06
YDR261C-D	4815	4766	180272	1844.02
YDR261W-A	1317	1268	379.87	14.6052
YDR261W-B	5313	5264	5696.48	52.7573
YDR262W	819	770	1990	125.995
YDR263C	1293	1244	449	17.5961
YDR264C	2295	2246	6886	149.468
YDR265W	1014	965	937	47.3373
YDR266C	1920	1871	2596	67.6429
YDR267C	993	944	447	23.0849
YDR268W	1140	1091	652	29.135
YDR270W	3015	2966	1868	30.7042
YDR272W	825	776	1842	115.723
YDR273W	1098	1049	175	8.13306
YDR275W	708	659	465	34.4001
YDR276C	168	119	1081	442.864
YDR277C	1302	1253	5284	205.591
YDR279W	1053	1004	616	29.9115
YDR280W	918	869	741	41.571
YDR281C	315	266	15	2.74917
YDR282C	1245	1196	656	26.7402
YDR283C	4980	4931	3124	30.8864
YDR284C	870	821	1675	99.4634
YDR285W	2628	2579	666	12.5897
YDR286C	345	296	184	30.3052
YDR287W	879	830	1036	60.8518
YDR288W	912	863	824	46.5488
YDR289C	1230	1181	1177	48.5868
YDR291W	3234	3185	1742	26.6643
YDR292C	1866	1817	1897	50.8984
YDR293C	3753	3704	14967	196.995
YDR294C	1770	1721	4558	129.117
YDR295C	2025	1976	1205	29.7298
YDR296W	681	632	1508	116.326
YDR297W	1050	1001	3185	155.12
YDR298C	639	590	2603	215.087
YDR299W	1605	1556	229	7.17493
YDR300C	1287	1238	1022	40.2459
YDR301W	4074	4025	2831	34.2899
YDR302W	660	611	307	24.4956
YDR303C	2658	2609	2522	47.1262
YDR304C	678	629	2992	231.901
YDR305C	654	605	438	35.2948
YDR306C	1437	1388	1942	68.2105
YDR307W	1989	1940	1586	39.8559
YDR308C	423	374	279	36.3684
YDR309C	1152	1103	1219	53.879
YDR310C	3189	3140	2744	42.6036
YDR311W	1929	1880	2038	52.8491
YDR312W	1362	1313	249.679	9.27062
YDR313C	861	812	943	56.6171
YDR314C	2079	2030	1136	27.2819
YDR315C	846	797	215	13.1514
YDR316W	1416	1367	810	28.8874
YDR316W-A	1323	1274	10932.4	418.349
YDR316W-B	5268	5219	0.00985668	9.20736e-05
YDR317W	1245	1196	312	12.7179
YDR318W	1107	1058	573	26.4034
YDR319C	825	776	665	41.7784
YDR320C	2007	1958	1467	36.5266
YDR320C-A	219	170	102	29.2511
YDR321W	1146	1097	1922	85.4158
YDR322C-A	291	242	833	167.811
YDR322W	1104	1055	1240	57.3008
YDR323C	1548	1499	499	16.229
YDR324C	2331	2282	389	8.31047
YDR325W	3108	3059	901	14.3594
YDR326C	4317	4268	4946	56.4965
YDR328C	585	536	2030	184.639
YDR329C	1326	1277	2534	96.7403
YDR330W	1503	1454	2906	97.4368
YDR331W	1236	1187	1259	51.7091
YDR332W	2070	2021	1067	25.7389
YDR333C	2172	2123	2340	53.735
YDR334W	4545	4496	4467	48.4374
YDR335W	3675	3626	6468	86.9629
YDR336W	945	896	570	31.014
YDR337W	861	812	892	53.5551
YDR338C	2088	2039	1941	46.4088
YDR339C	570	521	428	40.0496
YDR341C	1824	1775	4074	111.896
YDR342C	1713	1664	280265	8211.21
YDR343C	1713	1664	52144.2	1527.72
YDR345C	1704	1655	29044.2	855.566
YDR346C	1446	1397	1784	62.2573
YDR347W	966	917	1396	74.2177
YDR348C	1500	1451	1942	65.2489
YDR349C	1791	1742	1954	54.685
YDR350C	2055	2006	1821	44.2558
YDR351W	2595	2546	1559	29.8524
YDR352W	954	905	855	46.0584
YDR353W	960	911	16090	861.052
YDR354W	1143	1094	2920	130.124
YDR356W	2835	2786	1699	29.7306
YDR357C	369	320	200	30.4699
YDR358W	1674	1625	4271	128.135
YDR359C	2949	2900	2509	42.1788
YDR361C	852	803	501	30.4168
YDR362C	2019	1970	778	19.2533
YDR363W	1371	1322	854	31.4933
YDR363W-A	270	221	758	167.212
YDR364C	1368	1319	429	15.8564
YDR365C	1887	1838	6312	167.422
YDR365W-A	1323	1274	0.00753213	0.00028823
YDR365W-B	5268	5219	346878	3240.27
YDR366C	399	350	23366.6	3254.77
YDR367W	666	617	699	55.2311
YDR368W	939	890	3158	172.987
YDR369C	2565	2516	886	17.1678
YDR370C	1329	1280	581	22.1288
YDR371W	1536	1487	882	28.9167
YDR372C	1038	989	2168	106.87
YDR373W	573	524	769	71.5462
YDR374C	921	872	12	0.670898
YDR374W-A	270	221	89	19.6331
YDR375C	1371	1322	925	34.1116
YDR376W	1482	1433	1491	50.7251
YDR377W	306	257	1541	292.322
YDR378C	261	212	291	66.9189
YDR379C-A	240	191	432	110.266
YDR379W	3030	2981	2376	38.8576
YDR380W	1908	1859	23364	612.716
YDR381C-A	345	296	185	30.4699
YDR381W	681	632	5845	450.878
YDR382W	333	284	15030	2580.07
YDR383C	717	668	356	25.9816
YDR384C	828	779	3539	221.48
YDR385W	2529	2480	91213.2	1793.07
YDR386W	1899	1850	439	11.5687
YDR387C	1668	1619	2053	61.8207
YDR388W	1449	1400	6919	240.939
YDR389W	1965	1916	2105	53.5609
YDR390C	1911	1862	1195	31.2881
YDR391C	699	650	942	70.6528
YDR392W	1014	965	941	47.5394
YDR393W	1371	1322	1003	36.988
YDR394W	1287	1238	5513	217.1
YDR395W	2835	2786	2739	47.9295
YDR397C	441	392	425	52.856
YDR398W	1932	1883	652	16.8806
YDR399W	666	617	252	19.9116
YDR400W	1023	974	809	40.4931
YDR402C	1470	1421	151	5.18053
YDR403W	1611	1562	176	5.49317
YDR404C	516	467	1285	134.146
YDR405W	792	743	1710	112.202
YDR406W	4590	4541	92555	993.665
YDR407C	3870	3821	2823	36.0185
YDR408C	645	596	1794	146.747
YDR409W	2715	2666	2082	38.0726
YDR410C	720	671	393	28.5537
YDR411C	1026	977	903	45.0593
YDR412W	708	659	138	10.209
YDR414C	1089	1040	571	26.7667
YDR415C	1125	1076	1123	50.8814
YDR416W	2580	2531	1642	31.6281
YDR418W	498	449	8183.63	888.569
YDR419W	1899	1850	747	19.6852
YDR420W	5409	5360	3021	27.4775
YDR421W	2853	2804	2719	47.2741
YDR422C	2448	2399	3427	69.6427
YDR423C	1230	1181	2402	99.155
YDR424C	279	230	332	70.3723
YDR425W	1878	1829	2513	66.9839
YDR427W	1182	1133	4213	181.281
YDR428C	786	737	377	24.9382
YDR429C	825	776	2029	127.471
YDR430C	2970	2921	2798	46.699
YDR432W	1245	1196	9807	399.757
YDR434W	1605	1556	1864	58.402
YDR435C	987	938	2409	125.206
YDR436W	2133	2084	4009	93.7843
YDR437W	423	374	70	9.12469
YDR438W	1113	1064	642	29.4161
YDR439W	1044	995	408	19.9907
YDR440W	1749	1700	524	15.0271
YDR441C	546	497	521	51.1061
YDR443C	4263	4214	2883	33.3535
YDR444W	2064	2015	1338	32.3722
YDR446W	909	860	6	0.34013
YDR447C	411	362	2411.66	324.788
YDR448W	1305	1256	720	27.947
YDR449C	1323	1274	193	7.38549
YDR450W	441	392	4492.23	558.686
YDR451C	1062	1013	284	13.6679
YDR452W	2025	1976	4908	121.09
YDR453C	591	542	1302	117.113
YDR454C	564	515	1710	161.875
YDR456W	1902	1853	3060	80.5077
YDR457W	9807	9758	9462	47.2731
YDR458C	1992	1943	1978	49.6301
YDR459C	1125	1076	739	33.483
YDR460W	966	917	875	46.519
YDR461C-A	243	194	211	53.024
YDR461W	111	62	20	15.7264
YDR462W	444	395	570	70.3509
YDR463W	1560	1511	2221	71.6598
YDR464W	4308	4259	1637	18.7384
YDR465C	1239	1190	565	23.1469
YDR466W	2697	2648	1862	34.281
YDR468C	675	626	619	48.2068
YDR469W	528	479	320	32.5691
YDR470C	1509	1460	1575	52.592
YDR471W	411	362	3653	491.963
YDR472W	852	803	814	49.4197
YDR473C	1410	1361	601	21.5282
YDR475C	2631	2582	3519	66.4438
YDR476C	675	626	1480	115.26
YDR477W	1902	1853	4508	118.604
YDR478W	597	548	180	16.0134
YDR479C	1665	1616	2747	82.8722
YDR480W	972	923	725	38.2938
YDR481C	1701	1652	4848	143.069
YDR482C	408	359	189	25.666
YDR483W	1329	1280	5907	224.982
YDR484W	1926	1877	1038	26.9603
YDR485C	2388	2339	1602	33.3906
YDR486C	690	641	772	58.7152
YDR487C	627	578	2643	222.926
YDR488C	1602	1553	709	22.257
YDR489W	885	836	467	27.2334
YDR490C	2301	2252	2388	51.6961
YDR492W	951	902	390	21.079
YDR493W	372	323	188	28.3757
YDR494W	1086	1037	1411	66.3346
YDR495C	3036	2987	1159	18.9165
YDR496C	1971	1922	587	14.8894
YDR497C	1755	1706	30854	881.707
YDR498C	1152	1103	1754	77.5257
YDR499W	2244	2195	957	21.2554
YDR500C	267	218	2973.9	665.061
YDR501W	1566	1517	461	14.8152
YDR502C	1155	1106	2148.98	94.7261
YDR503C	825	776	600	37.6948
YDR504C	384	335	470	68.3982
YDR505C	2526	2477	7359	144.839
YDR506C	1827	1778	808	22.155
YDR507C	3429	3380	1309	18.8805
YDR508C	1992	1943	9373.61	235.194
YDR510W	306	257	1449	274.87
YDR511W	402	353	467	64.4961
YDR512C	564	515	339	32.0911
YDR513W	432	383	4856	618.118
YDR514C	1452	1403	161	5.59448
YDR515W	1344	1295	486	18.2961
YDR516C	1503	1454	28816	966.186
YDR517W	1119	1070	6245	284.538
YDR518W	1554	1505	1134	36.734
YDR519W	408	359	436	59.2084
YDR520C	2319	2270	817	17.5464
YDR522C	1509	1460	90	3.00525
YDR523C	1473	1424	61	2.08839
YDR524C	1449	1400	943	32.8379
YDR524C-B	201	152	6030	1934.04
YDR524W-C	90	41	2770	3293.73
YDR525W-A	240	191	1093	278.983
YDR527W	1320	1271	892	34.2146
YDR528W	1272	1223	245	9.76633
YDR529C	384	335	2568	373.716
YDR530C	978	929	1970	103.381
YDR531W	1104	1055	1337	61.7832
YDR532C	1158	1109	579	25.453
YDR533C	714	665	1725	126.462
YDR534C	1587	1538	2720	86.2192
YDR536W	1710	1661	2796	82.0652
YDR538W	729	680	716	51.3329
YDR539W	1512	1463	1891	63.0143
YDR540C	540	491	266	26.4114
YDR541C	1035	986	576	28.4798
YDR542W	363	314	15.3839	2.38851
YDR545W	5391	5342	4696.16	42.8579
YEL001C	678	629	982	76.1119
YEL002C	1293	1244	4029	157.895
YEL003W	336	287	279	47.393
YEL004W	1029	980	482	23.978
YEL005C	849	800	534	32.5419
YEL006W	1008	959	960	48.8027
YEL007W	2001	1952	2369.21	59.1718
YEL009C	846	797	12883	788.044
YEL011W	2115	2066	36496	861.205
YEL012W	657	608	1387	111.215
YEL013W	1737	1688	4952	143.021
YEL015W	1656	1607	2566	77.8453
YEL016C	1482	1433	753	25.6177
YEL017C-A	132	83	358.889	210.801
YEL017W	1014	965	1333	67.3433
YEL018W	840	791	392	24.1602
YEL019C	804	755	119	7.68408
YEL020C	1683	1634	1088	32.4615
YEL020W-A	264	215	545	123.58
YEL021W	804	755	1	0.0645721
YEL022W	4380	4331	2933	33.0153
YEL023C	2049	2000	488	11.8955
YEL024W	648	599	3494	284.373
YEL025C	3567	3518	2695	37.3469
YEL026W	381	332	636	93.3922
YEL027W	483	434	5428	609.736
YEL029C	939	890	208	11.3937
YEL030W	1935	1886	711	18.3789
YEL031W	3648	3599	12194	165.179
YEL032W	2916	2867	5400	91.8243
YEL033W	420	371	5099	670.043
YEL034W	474	425	11975.9	1373.76
YEL035C	501	452	103	11.1094
YEL036C	1503	1454	1584	53.1107
YEL037C	1197	1148	2997	127.273
YEL038W	684	635	1148	88.1373
YEL039C	342	293	825.722	137.391
YEL040W	1404	1355	1369	49.2556
YEL041W	1488	1439	699	23.6814
YEL042W	1557	1508	2193	70.8972
YEL043W	2871	2822	3262	56.3532
YEL044W	501	452	734	79.1679
YEL046C	1164	1115	9698	424.032
YEL047C	1413	1364	2983	106.618
YEL048C	459	410	82	9.75038
YEL049W	363	314	11.3264	1.75855
YEL050C	1182	1133	1447	62.263
YEL051W	771	722	2540	171.509
YEL052W	1530	1481	6249	205.706
YEL053C	2202	2153	1593	36.0714
YEL054C	498	449	7319.37	794.729
YEL055C	3069	3020	3237	52.2549
YEL056W	1206	1157	2454	103.403
YEL057C	702	653	288	21.5016
YEL058W	1674	1625	3514	105.424
YEL059C-A	225	176	38	10.526
YEL060C	1908	1859	29246	766.971
YEL061C	3003	2954	1269	20.9432
YEL062W	1848	1799	945	25.609
YEL063C	1773	1724	3454	97.6735
YEL064C	1443	1394	672	23.5016
YEL065W	1887	1838	3436	91.138
YEL066W	540	491	466.545	46.3237
YEL067C	588	539	168.455	15.2366
YEL068C	333	284	149	25.5776
YEL069C	1695	1646	551.577	16.3368
YEL070W	1509	1460	525.16	17.536
