"","Yorf","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","desc","sig"
"1286","YDR393W",877.737200487498,-0.0870161563117956,0.0840129342582697,-1.03574713917614,0.300320124373215,0.569395916804747,"SHE9","Protein required for normal mitochondrial morphology; mitochondrial inner membrane protein; may be involved in fission of the inner membrane; forms a homo-oligomeric complex","P-adj > 0.05"
"1287","YDR394W",4641.37445788051,-0.0177655978705852,0.0701483702883845,-0.25325745698082,0.800069269031775,0.912897524628988,"RPT3","ATPase of the 19S regulatory particle of the 26S proteasome; one of ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; substrate of N-acetyltransferase B","P-adj > 0.05"
"1288","YDR395W",2434.71266850077,-0.136700220566347,0.0711310146579734,-1.9218089496355,0.0546298017963095,0.19535261915064,"SXM1","Nuclear transport factor (karyopherin); involved in protein transport between the cytoplasm and nucleoplasm; similar to Nmd5p, Cse1p, Lph2p, and the human cellular apoptosis susceptibility protein, CAS1","P-adj > 0.05"
"1289","YDR397C",371.619892342153,0.169626864278314,0.120240314536721,1.410732040513,0.158323639710183,0.394355780796746,"NCB2","Subunit of a heterodimeric NC2 transcription regulator complex; complex binds to TBP and can repress transcription by preventing preinitiation complex assembly or stimulate activated transcription; homologous to human NC2beta; complex also includes Bur6p","P-adj > 0.05"
"1290","YDR398W",651.34809794695,-0.39978152700921,0.106173206993192,-3.76537111697912,0.00016630188903584,0.00244459545282456,"UTP5","Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit","P-adj < 0.05"
"1291","YDR399W",297.717209981023,-0.646772146196073,0.152014326807282,-4.25467888310309,2.09349238065405e-05,0.000470587761985931,"HPT1","Dimeric hypoxanthine-guanine phosphoribosyltransferase; catalyzes the transfer of the phosphoribosyl portion of 5-phosphoribosyl-alpha-1-pyrophosphate to a purine base (either guanine or hypoxanthine) to form pyrophosphate and a purine nucleotide (either guanosine monophosphate or inosine monophosphate); mutations in the human homolog HPRT1 can cause Lesch-Nyhan syndrome and Kelley-Seegmiller syndrome","P-adj < 0.05"
"1292","YDR400W",744.163544573844,-0.119292574116805,0.0901628756226741,-1.32307863178674,0.185809229950113,0.435308215213746,"URH1","Uridine nucleosidase (uridine-cytidine N-ribohydrolase); cleaves N-glycosidic bonds in nucleosides; involved in the pyrimidine salvage and nicotinamide riboside salvage pathways","P-adj > 0.05"
"1293","YDR402C",135.47975359928,-0.134121696289189,0.192041408564612,-0.698399877878755,0.484927152725289,0.731060584888829,"DIT2","N-formyltyrosine oxidase; sporulation-specific microsomal enzyme involved in the production of N,N-bisformyl dityrosine required for spore wall maturation, homologous to cytochrome P-450s; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively","P-adj > 0.05"
"1294","YDR403W",154.747470542901,-0.219351125666965,0.157593322218406,-1.39188083974123,0.163958484817731,0.402716057309536,"DIT1","Sporulation-specific enzyme required for spore wall maturation; involved in the production of a soluble LL-dityrosine-containing precursor of the spore wall; transcripts accumulate at the time of prospore enclosure","P-adj > 0.05"
"1295","YDR404C",993.419263535714,0.108726349271422,0.0957941357652965,1.13500005405143,0.256375295730286,0.523863945474274,"RPB7","RNA polymerase II subunit B16; forms dissociable heterodimer with Rpb4p; Rpb4/7 dissociates from RNAPII as Ser2 CTD phosphorylation increases; Rpb4/7 regulates cellular lifespan via mRNA decay process; involved in recruitment of 3'-end processing factors to transcribing RNA polymerase II complex, export of mRNA to cytoplasm under stress conditions; also involved in translation initiation","P-adj > 0.05"
"1296","YDR405W",1515.32371442487,-0.109811234107763,0.093426687414869,-1.17537330227858,0.239845399732138,0.502824496589716,"MRP20","Mitochondrial ribosomal protein of the large subunit","P-adj > 0.05"
"1297","YDR406W",61601.8182084194,0.522454820524626,0.0678476889130146,7.7004070277832,1.35633494042952e-14,1.74123265574696e-12,"PDR15","Plasma membrane ATP binding cassette (ABC) transporter; multidrug transporter and general stress response factor implicated in cellular detoxification; regulated by Pdr1p, Pdr3p and Pdr8p; promoter contains a PDR responsive element; PDR15 has a paralog, PDR5, that arose from the whole genome duplication","P-adj < 0.05"
"1298","YDR407C",2315.38335046443,0.0799774716240425,0.0779623117497857,1.02584787224787,0.304963296871013,0.574991176900732,"TRS120","Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating intra-Golgi and endosome-Golgi traffic","P-adj > 0.05"
"1299","YDR408C",1446.56906106886,0.0204800992634693,0.0771570949322634,0.26543377872701,0.790675317426762,0.911167118661362,"ADE8","Phosphoribosyl-glycinamide transformylase; catalyzes a step in the 'de novo' purine nucleotide biosynthetic pathway","P-adj > 0.05"
"1300","YDR409W",1747.07796978669,0.0200027197886792,0.0757884519770812,0.263928332969884,0.791835142932089,0.911408913610636,"SIZ1","SUMO E3 ligase; promotes attachment of small ubiquitin-related modifier sumo (Smt3p) to primarily cytoplasmic proteins; regulates Rsp5p ubiquitin ligase activity and is in turn itself regulated by Rsp5p; required for sumoylation of septins and histone H3 variant Cse4p, a prerequisite for STUbL-mediated Ub-dependent degradation; localizes to the septin ring; acts as an adapter between E2, Ubc9p and substrates; tends to compensate for survival of DNA damage in absence of Nfi1p","P-adj > 0.05"
"1301","YDR410C",347.555235137177,-0.10356723376193,0.112480044396319,-0.920760960913336,0.357175241106515,0.6205461225993,"STE14","Farnesyl cysteine-carboxyl methyltransferase; mediates the carboxyl methylation step during C-terminal CAAX motif processing of a-factor and RAS proteins in the endoplasmic reticulum, localizes to the ER membrane","P-adj > 0.05"
"1302","YDR411C",783.760212259538,0.109354069023516,0.0979767041188657,1.11612316424573,0.264369417989419,0.530483545580018,"DFM1","Endoplasmic reticulum (ER) localized protein; involved in ER-associated protein degradation (ERAD), ER stress, and homeostasis; interacts with components of ERAD-L and ERAD-C and Cdc48p; derlin-like family member similar to Der1p","P-adj > 0.05"
"1303","YDR412W",143.993403200775,-0.50647113430686,0.180244010531791,-2.80991935772273,0.0049553914661233,0.033758604362965,"RRP17","Component of the pre-60S pre-ribosomal particle; required for cell viability under standard (aerobic) conditions but not under anaerobic conditions; exonuclease required for 5' end processing of pre-60S ribosomal RNA","P-adj < 0.05"
"1304","YDR414C",440.375401378501,0.167660840903192,0.130772682011169,1.28207847636613,0.199815118496924,0.453390392598873,"ERD1","Predicted membrane protein required for lumenal ER protein retention; mutants secrete the endogenous ER protein, BiP (Kar2p)","P-adj > 0.05"
"1305","YDR415C",843.901349821582,0.226975270627793,0.114089999566793,1.98944054246325,0.046652598430237,0.174780843794734,"","Putative aminopeptidase; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole, while mCherry fusion localizes to the vacuole","P-adj > 0.05"
"1306","YDR416W",1342.3927836654,-0.0160971440503353,0.081209099651316,-0.19821847698658,0.842874131751315,0.929075340417353,"SYF1","Member of the NineTeen Complex (NTC); that contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2, U5, and U6 snRNAs; null mutant has splicing defect and arrests in G2/M; relocalizes to the cytosol in response to hypoxia; homologs in human and C. elegans","P-adj > 0.05"
"1307","YDR418W",8373.9098236019,-0.217803054209008,0.080350939861678,-2.71064725047336,0.00671520242374809,0.0424903881730479,"RPL12B","Ribosomal 60S subunit protein L12B; rpl12a rpl12b double mutant exhibits slow growth and slow translation; homologous to mammalian ribosomal protein L12 and bacterial L11; RPL12B has a paralog, RPL12A, that arose from the whole genome duplication","P-adj < 0.05"
"1308","YDR419W",650.497257776152,0.0352426221592941,0.0913820587619707,0.385662378772764,0.6997467286897,0.872342868286663,"RAD30","DNA polymerase eta; involved in translesion synthesis during post-replication repair; catalyzes the synthesis of DNA opposite cyclobutane pyrimidine dimers and other lesions; involved in formation of post-replicative damage-induced genome-wide cohesion; may also have a role in protection against mitochondrial mutagenesis; mutations in human pol eta are responsible for XPV","P-adj > 0.05"
"1309","YDR420W",2455.95187139901,0.0298869432511652,0.0811510478793452,0.368287829081404,0.712658626747395,0.878674354478153,"HKR1","Mucin family member that functions as an osmosensor in the HOG pathway; large, highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection","P-adj > 0.05"
"1310","YDR421W",2069.82583688355,0.235561096942494,0.0920931380099399,2.55785720882992,0.0105319328438488,0.0589563721307313,"ARO80","Zinc finger transcriptional activator of the Zn2Cys6 family; activates transcription of aromatic amino acid catabolic genes in the presence of aromatic amino acids","P-adj > 0.05"
"1311","YDR422C",2677.88551166248,0.177558017567935,0.0687257119142373,2.58357480224445,0.00977822605840006,0.0555445545126619,"SIP1","Alternate beta-subunit of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions","P-adj > 0.05"
"1312","YDR423C",1940.39141076969,0.120468958636019,0.0702321974150644,1.71529530713756,0.0862910985357091,0.266579506011119,"CAD1","AP-1-like basic leucine zipper (bZIP) transcriptional activator; involved in stress responses, iron metabolism, and pleiotropic drug resistance; controls a set of genes involved in stabilizing proteins; binds consensus sequence TTACTAA; CAD1 has a paralog, YAP1, that arose from the whole genome duplication","P-adj > 0.05"
"1313","YDR424C",330.488821325493,0.0139293358857352,0.134731525642922,0.103385869188864,0.917656726800194,0.964800561209905,"DYN2","Cytoplasmic light chain dynein, microtubule motor protein; required for intracellular transport and cell division; involved in mitotic spindle positioning; forms complex with dynein intermediate chain Pac11p that promotes Dyn1p homodimerization, potentiates motor processivity; Dyn2p-Pac11p complex important for interaction of dynein motor complex with dynactin complex; acts as molecular glue to dimerize, stabilize Nup82-Nsp1-Nup159 complex module of cytoplasmic pore filaments","P-adj > 0.05"
"1314","YDR425W",1995.64041810683,0.0898337801115534,0.0731748263708451,1.22765962786549,0.219574767800851,0.479940761856042,"SNX41","Sorting nexin; involved in the retrieval of late-Golgi SNAREs from the post-Golgi endosome to the trans-Golgi network; interacts with Snx4p","P-adj > 0.05"
"1315","YDR427W",3522.50036582367,0.087142952737533,0.0756992552422949,1.15117318471112,0.249660994634004,0.515841046495221,"RPN9","Non-ATPase regulatory subunit of the 26S proteasome; similar to putative proteasomal subunits in other species; null mutant is temperature sensitive and exhibits cell cycle and proteasome assembly defects; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia","P-adj > 0.05"
"1316","YDR428C",323.783587431373,-0.237852166862399,0.131216367344638,-1.81267148051496,0.0698825057166292,0.229381383821004,"BNA7","Formylkynurenine formamidase; involved in the de novo biosynthesis of NAD from tryptophan via kynurenine","P-adj > 0.05"
"1317","YDR429C",2041.84454670347,-0.347422883386727,0.0952788759647134,-3.64637890475739,0.000265961724109742,0.00342196187122935,"TIF35","eIF3g subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; is essential for translation; stimulates resumption of ribosomal scanning during translation reinitiation; eIF3 is also involved in programmed stop codon readthrough","P-adj < 0.05"
"1318","YDR430C",2219.24913265257,0.0941243269667815,0.0714472299610834,1.31739644795257,0.187705770954113,0.436544379549883,"CYM1","Lysine-specific metalloprotease of the pitrilysin family; metalloprotease of the intermembrane space; degrades proteins and presequence peptides cleaved from imported proteins; required for normal mitochondrial morphology","P-adj > 0.05"
"1319","YDR432W",7773.1509941518,-0.0732939657848292,0.091779809228283,-0.79858485652902,0.424531171403306,0.683886989924238,"NPL3","RNA-binding protein; promotes elongation, regulates termination, and carries poly(A) mRNA from nucleus to cytoplasm; represses translation initiation by binding eIF4G; required for pre-mRNA splicing; interacts with E3 ubiquitin ligase Bre1p, linking histone ubiquitination to mRNA processing; may have role in telomere maintenance; dissociation from mRNAs promoted by Mtr10p; phosphorylated by Sky1p in cytoplasm; protein abundance increases in response to DNA replication stress","P-adj > 0.05"
"1320","YDR434W",1523.03481561673,0.106413689591162,0.0826471152537496,1.28756689528053,0.197896769310529,0.450808216209356,"GPI17","Transmembrane protein; subunit of the glycosylphosphatidylinositol transamidase complex that adds GPIs to newly synthesized proteins; human PIG-S homolog","P-adj > 0.05"
"1321","YDR435C",1981.32928115583,0.119877645401205,0.0698269897942656,1.7167809432199,0.0860192041507037,0.266166546533806,"PPM1","Carboxyl methyltransferase; methylates the C terminus of the protein phosphatase 2A catalytic subunit (Pph21p or Pph22p), which is important for complex formation with regulatory subunits; required for methionine to inhibit autophagy and promote growth","P-adj > 0.05"
"1322","YDR436W",2945.61751890611,0.215207838975594,0.0719913056515482,2.98935874308548,0.00279563680365115,0.0221597995308203,"PPZ2","Serine/threonine protein phosphatase Z, isoform of Ppz1p; involved in regulation of potassium transport, which affects osmotic stability, cell cycle progression, and halotolerance","P-adj < 0.05"
"1323","YDR437W",74.6140430944966,-0.0776524328363089,0.244794708160954,-0.317214507697822,0.751080842409741,0.894822443101892,"GPI19","Subunit of GPI-GlcNAc transferase involved in synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in glycosylphosphatidylinositol (GPI) anchor synthesis; shares similarity with mammalian PIG-P","P-adj > 0.05"
"1324","YDR438W",483.554634279985,0.153506075133022,0.105759697384382,1.45146099061826,0.146651537100276,0.373950243938488,"THI74","Mitochondrial transporter repressible by thiamine; THI74 has a paralog, YML018C, that arose from the whole genome duplication; shows sequence homology to human gene SLC35F3, a thiamine transporter implicated in hypertension","P-adj > 0.05"
"1325","YDR439W",354.086859675233,-0.0412424029058795,0.1143952679054,-0.360525427852357,0.718454244648819,0.881820930785633,"LRS4","Nucleolar protein that forms a complex with Csm1p; and then Mam1p at kinetochores during meiosis I to mediate accurate homolog segregation; required for condensin recruitment to the replication fork barrier site and rDNA repeat segregation","P-adj > 0.05"
"1326","YDR440W",492.769384682109,-0.171694587632951,0.108475657328109,-1.58279370562948,0.113468491843483,0.317479720800715,"DOT1","Nucleosomal histone H3-Lys79 methylase; methylation is required for telomeric silencing, meiotic checkpoint control, and DNA damage response","P-adj > 0.05"
"1327","YDR441C",416.32756869232,-0.116671891034045,0.117402420566309,-0.993777559877045,0.32033117329871,0.587290761074785,"APT2","Potential adenine phosphoribosyltransferase; encodes a protein with similarity to adenine phosphoribosyltransferase, but artificially expressed protein exhibits no enzymatic activity; APT2 has a paralog, APT1, that arose from the whole genome duplication","P-adj > 0.05"
"1328","YDR443C",2290.88135557988,0.0888713662671428,0.0657425166688122,1.35180961682446,0.176436226911616,0.421884140260101,"SSN2","Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for stable association of Srb10p-Srb11p kinase; essential for transcriptional regulation","P-adj > 0.05"
"1329","YDR444W",1130.18562570186,-0.00622380436095749,0.0806921659407194,-0.0771302181370346,0.938519954000273,0.976691595005242,"","Putative hydrolase acting on ester bonds","P-adj > 0.05"
"1330","YDR446W",10.7662984974764,-0.983346985332092,0.787051755727305,-1.24940574514492,0.211516708178037,NA,"ECM11","Meiosis-specific protein; component of the Synaptonemal Complex (SC) along with Gmc2p; required for efficient crossover formation and for the efficient loading of the SC transverse filament protein, Zip1p; is SUMOlytaed in a Gmc2p manner, and SUMOylation is required for its function in meiosis; GFP fusion protein is present in discrete clusters in the nucleus throughout mitosis; may be involved in maintaining chromatin structure",NA
"1331","YDR447C",2679.94158588068,-0.357244294934551,0.0984725094837734,-3.62785813835097,0.000285782203886027,0.00362849185021886,"RPS17B","Ribosomal protein 51 (rp51) of the small (40s) subunit; homologous to mammalian ribosomal protein S17, no bacterial homolog; RPS17B has a paralog, RPS17A, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress","P-adj < 0.05"
"1332","YDR448W",670.25637282853,-0.152668159520178,0.108249001304922,-1.41034242976647,0.158438595677557,0.394355780796746,"ADA2","Transcription coactivator; component of the ADA and SAGA transcriptional adaptor/HAT (histone acetyltransferase) complexes","P-adj > 0.05"
"1333","YDR449C",227.17466245583,-0.500421236512151,0.150551825133558,-3.32391345019043,0.000887637390880927,0.00922280792647323,"UTP6","Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA","P-adj < 0.05"
"1334","YDR450W",4947.49594355803,-0.233936340602144,0.102811864886343,-2.27538271833467,0.0228829811592541,0.104279502530958,"RPS18A","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S18 and bacterial S13; RPS18A has a paralog, RPS18B, that arose from the whole genome duplication; protein increases in abundance and relocalizes from cytoplasm to nuclear foci upon DNA replication stress","P-adj > 0.05"
"1335","YDR451C",247.706366131392,-0.10008062604302,0.128687748941383,-0.777701272003803,0.436745142144933,0.692962561431277,"YHP1","Homeobox transcriptional repressor; binds Mcm1p and early cell cycle box (ECB) elements of cell cycle regulated genes, thereby restricting ECB-mediated transcription to the M/G1 interval; YHP1 has a paralog, YOX1, that arose from the whole genome duplication","P-adj > 0.05"
"1336","YDR452W",3924.75270867621,0.150507334486552,0.0673786463430384,2.23375420337608,0.0254992503713447,0.112621689140106,"PPN1","Dual endo- and exopolyphosphatase with a role in phosphate metabolism; acts as both an endopolyphosphatase cleaving long chains of polyphosphate distributively to generate shorter polymer chains and as an exopolyphosphatase catalyzing the hydrolysis of terminal phosphate from polyphosphate; localizes to the vacuole, nucleus and cytosol; functions as a homodimer; relocalizes from vacuole to cytoplasm upon DNA replication stress","P-adj > 0.05"
"1337","YDR453C",1069.42345922115,0.442538229342718,0.122046733050917,3.62597357815465,0.00028787479042579,0.00364704531642498,"TSA2","Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen, nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog, TSA1, that arose from the whole genome duplication","P-adj < 0.05"
"1338","YDR454C",1589.57364100272,-0.207304042296915,0.0748793646815246,-2.76850696021015,0.00563137827853193,0.0368014392704513,"GUK1","Guanylate kinase; converts GMP to GDP; required for growth and mannose outer chain elongation of cell wall N-linked glycoproteins","P-adj < 0.05"
"1339","YDR456W",2394.12350146225,0.127758243229801,0.0833720119697971,1.53238767076994,0.125426798104025,0.338763031581705,"NHX1","Na+/H+ and K+/H+ exchanger; required for intracellular sequestration of Na+ and K+; located in the vacuole and late endosome compartments; required for osmotolerance to acute hypertonic shock and for vacuolar fusion; ortholog of human NHE9, which is linked to autism","P-adj > 0.05"
"1340","YDR457W",7478.55337448722,0.134271807931129,0.0631583078963351,2.12595638489105,0.0335068913064259,0.137209488504492,"TOM1","E3 ubiquitin ligase of the hect-domain class; has a role in mRNA export from the nucleus and may regulate transcriptional coactivators; involved in degradation of excess histones; interacts with Dia2p and is required for Dia2p degradation; required to target Cdc6p for ubiquitin-mediated destruction during G1 phase","P-adj > 0.05"
"1341","YDR458C",1614.52843592264,0.0980244652787263,0.078402077717016,1.25027892286905,0.211197675081275,0.470335044950642,"HEH2","Inner nuclear membrane (INM) protein; contains helix-extension-helix (HEH) motif, nuclear localization signal sequence; targeting to the INM requires the Srp1p-Kap95p karyopherins and the Ran cycle; HEH2 has a paralog, SRC1, that arose from the whole genome duplication","P-adj > 0.05"
"1342","YDR459C",593.050055339359,0.0178678109823308,0.0961299220103691,0.185871481102455,0.852545547237426,0.933846510150134,"PFA5","Palmitoyltransferase with autoacylation activity; likely functions in pathway(s) outside Ras; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain","P-adj > 0.05"
"1343","YDR460W",755.831601258643,0.0208273896687733,0.0886914539665127,0.234829724142725,0.814340896214456,0.92081568945604,"TFB3","Subunit of TFIIH and nucleotide excision repair factor 3 complexes; involved in transcription initiation, required for nucleotide excision repair; ring finger protein similar to mammalian CAK and TFIIH subunit","P-adj > 0.05"
"1344","YDR461C-A",210.32724361523,0.346807867081932,0.191650872058069,1.80958147154609,0.0703607153839317,0.23042735417969,"","Putative protein of unknown function","P-adj > 0.05"
"1345","YDR461W",27.4674444463648,-0.0786238555194269,0.396223008143014,-0.198433341586888,0.842706033249806,0.929075340417353,"MFA1","Mating pheromone a-factor; made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA2","P-adj > 0.05"
"1346","YDR462W",493.579883584674,0.0827694643516379,0.14083012573406,0.58772555886187,0.556716517141093,0.778540624430911,"MRPL28","Mitochondrial ribosomal protein of the large subunit; protein abundance increases in response to DNA replication stress","P-adj > 0.05"
"1347","YDR463W",1813.71674633377,0.128460569350165,0.0872956031287796,1.47155830014322,0.141140193203822,0.365799415046423,"STP1","Transcription factor; contains a N-terminal regulatory motif (RI) that acts as a cytoplasmic retention determinant and as an Asi dependent degron in the nucleus; undergoes proteolytic processing by SPS (Ssy1p-Ptr3p-Ssy5p)-sensor component Ssy5p in response to extracellular amino acids; activates transcription of amino acid permease genes and may have a role in tRNA processing; STP1 has a paralog, STP2, that arose from the whole genome duplication","P-adj > 0.05"
"1348","YDR464W",1284.85353988089,0.0373806434163699,0.0982702569733108,0.380386136840185,0.703658803814442,0.874013526045159,"SPP41","Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia","P-adj > 0.05"
"1349","YDR465C",524.373540458067,-0.280765844751914,0.121437398065844,-2.31202124900338,0.0207765123552713,0.0976614417220525,"RMT2","Arginine N5 methyltransferase; methylates ribosomal protein Rpl12 (L12) on Arg67; relative distribution to the nucleus increases upon DNA replication stress","P-adj > 0.05"
"1350","YDR466W",1616.57869381712,-0.0188405044938078,0.0723136419595184,-0.260538730774406,0.794448243718574,0.911901928750771,"PKH3","Protein kinase with similarity to mammalian PDK1 and yeast Pkh1p/Phk2p; yeast Pkh1p and Pkh2p are two redundant upstream activators of Pkc1p; identified as a multicopy suppressor of a pkh1 pkh2 double mutant","P-adj > 0.05"
"1351","YDR468C",489.175277925393,0.054209410963598,0.101569152910992,0.533719238665932,0.593535796612483,0.804947050043175,"TLG1","Essential t-SNARE that mediates fusion of vesicles with the late Golgi; forms a complex with Tlg2p and Vti1p; mediates fusion of endosome-derived vesicles with the late Golgi; binds the docking complex VFT (Vps fifty-three) through interaction with Vps51p","P-adj > 0.05"
"1352","YDR469W",300.407470660278,0.153423513692212,0.150352090017922,1.02042820737592,0.307525421793875,0.577173805879758,"SDC1","Subunit of the COMPASS (Set1C) complex; COMPASS methylates lysine 4 of histone H3 and is required in chromatin silencing at telomeres; contains a Dpy-30 domain that mediates interaction with Bre2p; similar to C. elegans and human DPY-30","P-adj > 0.05"
"1353","YDR470C",1258.39092416777,0.0682451570192821,0.0756820416287972,0.901735148134728,0.367197577133006,0.629940570721902,"UGO1","Outer membrane component of the mitochondrial fusion machinery; binds to Fzo1p and Mgm1p to link these two GTPases during mitochondrial fusion; involved in fusion of both the outer and inner membranes; facilitates dimerization of Fzo1p during fusion; import into the outer membrane is mediated by Tom70p and Mim1p; has similarity to carrier proteins but likely not a transporter; similar to human SLC25A46 implicated in optic atroprophy spectrum disorder","P-adj > 0.05"
"1354","YDR471W",3686.55224074313,-0.0773857900837301,0.100120438926197,-0.772926995863196,0.439565587032988,0.696157843723091,"RPL27B","Ribosomal 60S subunit protein L27B; homologous to mammalian ribosomal protein L27, no bacterial homolog; RPL27B has a paralog, RPL27A, that arose from the whole genome duplication","P-adj > 0.05"
"1355","YDR472W",679.191220465757,0.043856162399712,0.0911132662484442,0.481336738385897,0.630277190232907,0.830545467147697,"TRS31","Core component of transport protein particle (TRAPP) complexes I-III; TRAPP complexes are related multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating ER-Golgi traffic (TRAPPI), intra-Golgi traffic (TRAPPII), endosome-Golgi traffic (TRAPPII and III) and autophagy (TRAPPIII)","P-adj > 0.05"
"1356","YDR473C",532.468731677135,-0.118777274642279,0.0986599364662289,-1.2039058496955,0.228625970576017,0.489174900747277,"PRP3","Splicing factor; component of the U4/U6-U5 snRNP complex","P-adj > 0.05"
"1357","YDR475C",2801.68359457378,0.0506477737706703,0.0716983425436348,0.706400900967085,0.479938860748244,0.727909372156106,"JIP4","Protein of unknown function; previously annotated as two separate ORFs, YDR474C and YDR475C, which were merged as a result of corrections to the systematic reference sequence; JIP4 has a paralog, YOR019W, that arose from the whole genome duplication","P-adj > 0.05"
"1358","YDR476C",1216.73345656639,-0.0348173303802489,0.102521409941188,-0.339610335053156,0.734149994026476,0.889178148577322,"","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YDR476C is not an essential gene","P-adj > 0.05"
"1359","YDR477W",3652.3760001028,0.0828421208049754,0.064168402884648,1.29101110641473,0.196699826317627,0.448966770698115,"SNF1","AMP-activated S/T protein kinase; forms a complex with Snf4p and members of the Sip1p/Sip2p/Gal83p family; required for transcription of glucose-repressed genes, thermotolerance, sporulation, and peroxisome biogenesis; regulates nucleocytoplasmic shuttling of Hxk2p; regulates filamentous growth and acts as a non-canonical GEF, activating Arf3p during invasive growth; SUMOylation by Mms21p inhibits its function and targets Snf1p for destruction via the Slx5-Slx8 Ub ligase","P-adj > 0.05"
"1360","YDR478W",180.207998791451,-0.00887075971880878,0.167542552843798,-0.0529463086734692,0.957774687130588,0.98486682828834,"SNM1","Ribonuclease MRP complex subunit; ribonuclease (RNase) MRP cleaves pre-rRNA and has a role in cell cycle-regulated degradation of daughter cell-specific mRNAs; binds to the NME1 RNA subunit of RNase MRP","P-adj > 0.05"
"1361","YDR479C",2104.81592134159,0.19788184147777,0.0735862185962301,2.68911550630905,0.00716416251684996,0.0445002291252806,"PEX29","ER-resident protein involved in peroxisomal biogenesis; ER-localized protein that associates with peroxisomes; interacts with Pex30p and reticulons Rtn1p and Yop1p to regulate peroxisome biogenesis from the ER; role in peroxisomal-destined vesicular flow from the ER; regulates peroxisomal size, number and distribution; Pex28p and Pex29p may act at steps upstream of those mediated by Pex30p, Pex31p, and Pex32p; forms ER foci upon DNA replication stress","P-adj < 0.05"
"1362","YDR480W",620.457057084546,-0.100355481854788,0.0925247288843189,-1.08463416283294,0.278083717908921,0.545868038858252,"DIG2","MAP kinase-responsive inhibitor of the Ste12p transcription factor; involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p; DIG2 has a paralog, DIG1, that arose from the whole genome duplication","P-adj > 0.05"
"1363","YDR481C",4029.6042824651,-0.002281005791645,0.0657144985128161,-0.0347108452969498,0.972310312843381,0.989576412274696,"PHO8","Repressible vacuolar alkaline phosphatase; regulated by levels of Pi and by Pho4p, Pho9p, Pho80p, Pho81p and Pho85p; dephosphorylates phosphotyrosyl peptides; contributes to NAD+ metabolism by producing nicotinamide riboside from NMN","P-adj > 0.05"
"1364","YDR482C",158.307229695587,-0.165040467909173,0.175180529762575,-0.942116501947194,0.346132996733419,0.61132848572994,"CWC21","Protein involved in RNA splicing by the spliceosome; component of a complex containing Cef1p; interacts genetically with ISY1 and BUD13; may bind RNA; has similarity to S. pombe Cwf21p","P-adj > 0.05"
"1365","YDR483W",4916.87235764031,-0.0400065195595282,0.0674428087857981,-0.593191776555319,0.553052815437098,0.776424329229675,"KRE2","Alpha1,2-mannosyltransferase of the Golgi; involved in protein mannosylation; KRE2 has a paralog, KTR6, that arose from the whole genome duplication","P-adj > 0.05"
